Equipment number;CNB0100003974;;;Life(%);94
Time;Eq. NO2 (oxidant gases) Level (µg/m3);Bat.(mV) ;Temp. °C;Humidity %;
20/06/2018 13:40:00;42.108;4040;29;42;
20/06/2018 13:41:00;45.936;4040;29;42;
20/06/2018 13:42:00;44.022;4040;29;42;
20/06/2018 13:43:00;42.108;4040;29;42;
20/06/2018 13:44:00;44.022;4040;29;42;
20/06/2018 13:45:00;45.936;4040;29;42;
20/06/2018 13:46:00;38.28;4040;29;42;
20/06/2018 13:47:00;49.764;4040;29;43;
20/06/2018 13:48:00;38.28;4040;29;43;
20/06/2018 13:49:00;49.764;4040;29;43;
20/06/2018 13:50:00;36.366;4040;29;43;
20/06/2018 13:51:00;40.194;4040;29;42;
20/06/2018 13:52:00;44.022;4040;29;42;
20/06/2018 13:53:00;47.85;4040;29;42;
20/06/2018 13:54:00;49.764;4040;29;42;
20/06/2018 13:55:00;45.936;4040;29;42;
20/06/2018 13:56:00;47.85;4040;29;42;
20/06/2018 13:57:00;49.764;4040;29;42;
20/06/2018 13:58:00;45.936;4040;29;43;
20/06/2018 13:59:00;44.022;4040;29;42;
20/06/2018 14:00:00;40.194;4040;29;42;
20/06/2018 14:01:00;51.678;4040;29;42;
20/06/2018 14:02:00;38.28;4040;29;42;
20/06/2018 14:03:00;44.022;4040;29;42;
20/06/2018 14:04:00;49.764;4040;29;42;
20/06/2018 14:05:00;44.022;4040;29;42;
20/06/2018 14:06:00;44.022;4040;29;42;
20/06/2018 14:07:00;38.28;4040;29;42;
20/06/2018 14:08:00;49.764;4040;29;42;
20/06/2018 14:09:00;45.936;4040;29;42;
20/06/2018 14:10:00;51.678;4040;29;42;
20/06/2018 14:11:00;45.936;4040;29;42;
20/06/2018 14:12:00;53.592;4040;29;42;
20/06/2018 14:13:00;55.506;4040;29;42;
20/06/2018 14:14:00;53.592;4040;29;42;
20/06/2018 14:15:00;49.764;4040;29;42;
20/06/2018 14:16:00;47.85;4040;29;42;
20/06/2018 14:17:00;51.678;4040;29;42;
20/06/2018 14:18:00;49.764;4040;29;42;
20/06/2018 14:19:00;44.022;4040;29;41;
20/06/2018 14:20:00;49.764;4040;29;41;
20/06/2018 14:21:00;49.764;4040;29;41;
20/06/2018 14:22:00;44.022;4040;29;41;
20/06/2018 14:23:00;44.022;4040;29;41;
20/06/2018 14:24:00;47.85;4040;29;41;
20/06/2018 14:25:00;47.85;4040;29;41;
20/06/2018 14:26:00;49.764;4040;29;41;
20/06/2018 14:27:00;44.022;4040;29;41;
20/06/2018 14:28:00;51.678;4040;29;41;
20/06/2018 14:29:00;45.936;4040;29;41;
20/06/2018 14:30:00;49.764;4040;29;41;
20/06/2018 14:31:00;45.936;4040;29;41;
20/06/2018 14:32:00;44.022;4040;29;41;
20/06/2018 14:33:00;45.936;4040;29;41;
20/06/2018 14:34:00;45.936;4040;29;41;
20/06/2018 14:35:00;44.022;4040;29;41;
20/06/2018 14:36:00;47.85;4040;29;41;
20/06/2018 14:37:00;49.764;4040;29;41;
20/06/2018 14:38:00;49.764;4040;29;41;
20/06/2018 14:39:00;51.678;4040;29;41;
20/06/2018 14:40:00;45.936;4040;29;41;
20/06/2018 14:41:00;51.678;4040;29;41;
20/06/2018 14:42:00;38.28;4040;29;41;
20/06/2018 14:43:00;45.936;4040;30;41;
20/06/2018 14:44:00;45.936;4040;29;41;
20/06/2018 14:45:00;47.85;4040;29;41;
20/06/2018 14:46:00;32.538;4040;29;41;
20/06/2018 14:47:00;55.506;4040;29;41;
20/06/2018 14:48:00;63.162;4040;29;41;
20/06/2018 14:49:00;59.334;4040;29;41;
20/06/2018 14:50:00;51.678;4020;29;41;
20/06/2018 14:51:00;45.936;4040;29;41;
20/06/2018 14:52:00;55.506;4040;29;41;
20/06/2018 14:53:00;53.592;4020;29;41;
20/06/2018 14:54:00;40.194;4040;29;41;
20/06/2018 14:55:00;55.506;4020;29;41;
20/06/2018 14:56:00;45.936;4020;29;41;
20/06/2018 14:57:00;49.764;4020;29;41;
20/06/2018 14:58:00;63.162;4020;29;41;
20/06/2018 14:59:00;59.334;4020;29;41;
20/06/2018 15:00:00;42.108;4020;29;41;
20/06/2018 15:01:00;42.108;4020;29;41;
20/06/2018 15:02:00;49.764;4020;29;41;
20/06/2018 15:03:00;49.764;4020;29;41;
20/06/2018 15:04:00;53.592;4020;29;41;
20/06/2018 15:05:00;63.162;4020;29;41;
20/06/2018 15:06:00;68.904;4020;29;41;
20/06/2018 15:07:00;45.936;4020;30;41;
20/06/2018 15:08:00;59.334;4020;30;41;
20/06/2018 15:09:00;42.108;4020;30;42;
20/06/2018 15:10:00;32.538;4020;30;42;
20/06/2018 15:11:00;42.108;4020;30;41;
20/06/2018 15:12:00;65.076;4020;30;41;
20/06/2018 15:13:00;44.022;4020;30;42;
20/06/2018 15:14:00;49.764;4020;29;41;
20/06/2018 15:15:00;51.678;4020;29;41;
20/06/2018 15:16:00;45.936;4020;29;41;
20/06/2018 15:17:00;55.506;4020;29;41;
20/06/2018 15:18:00;51.678;4020;29;41;
20/06/2018 15:19:00;53.592;4020;29;41;
20/06/2018 15:20:00;53.592;4020;29;41;
20/06/2018 15:21:00;63.162;4020;29;41;
20/06/2018 15:22:00;55.506;4020;29;41;
20/06/2018 15:23:00;51.678;4020;29;41;
20/06/2018 15:24:00;51.678;4020;29;41;
20/06/2018 15:25:00;47.85;4020;29;41;
20/06/2018 15:26:00;61.248;4020;29;41;
20/06/2018 15:27:00;55.506;4020;29;41;
20/06/2018 15:28:00;61.248;4020;29;41;
20/06/2018 15:29:00;68.904;4020;29;41;
20/06/2018 15:30:00;49.764;4020;30;41;
20/06/2018 15:31:00;57.42;4020;30;41;
20/06/2018 15:32:00;63.162;4020;30;41;
20/06/2018 15:33:00;65.076;4020;30;41;
20/06/2018 15:34:00;65.076;4020;30;41;
20/06/2018 15:35:00;63.162;4020;30;41;
20/06/2018 15:36:00;72.732;4020;30;41;
20/06/2018 15:37:00;65.076;4020;30;41;
20/06/2018 15:38:00;51.678;4020;30;41;
20/06/2018 15:39:00;45.936;4020;30;41;
20/06/2018 15:40:00;42.108;4020;30;40;
20/06/2018 15:41:00;49.764;4020;30;40;
20/06/2018 15:42:00;53.592;4020;30;40;
20/06/2018 15:43:00;55.506;4020;30;40;
20/06/2018 15:44:00;51.678;4020;30;40;
20/06/2018 15:45:00;45.936;4020;30;40;
20/06/2018 15:46:00;44.022;4020;30;40;
20/06/2018 15:47:00;40.194;4020;30;40;
20/06/2018 15:48:00;47.85;4020;30;40;
20/06/2018 15:49:00;47.85;4020;30;40;
20/06/2018 15:50:00;51.678;4020;30;40;
20/06/2018 15:51:00;47.85;4020;30;40;
20/06/2018 15:52:00;45.936;4020;30;40;
20/06/2018 15:53:00;44.022;4020;30;40;
20/06/2018 15:54:00;45.936;4020;30;40;
20/06/2018 15:55:00;45.936;4020;30;40;
20/06/2018 15:56:00;36.366;4020;30;40;
20/06/2018 15:57:00;38.28;4020;30;40;
20/06/2018 15:58:00;42.108;4020;30;40;
20/06/2018 15:59:00;42.108;4020;30;41;
20/06/2018 16:00:00;40.194;4020;30;41;
20/06/2018 16:01:00;45.936;4020;30;41;
20/06/2018 16:02:00;36.366;4020;30;41;
20/06/2018 16:03:00;42.108;4020;30;41;
20/06/2018 16:04:00;34.452;4020;30;41;
20/06/2018 16:05:00;30.624;4020;30;40;
20/06/2018 16:06:00;34.452;4020;30;40;
20/06/2018 16:07:00;38.28;4020;30;40;
20/06/2018 16:08:00;36.366;4020;30;40;
20/06/2018 16:09:00;38.28;4020;30;40;
20/06/2018 16:10:00;38.28;4020;30;40;
20/06/2018 16:11:00;36.366;4020;30;40;
20/06/2018 16:12:00;40.194;4020;30;40;
20/06/2018 16:13:00;34.452;4020;30;40;
20/06/2018 16:14:00;42.108;4020;30;40;
20/06/2018 16:15:00;40.194;4020;30;40;
20/06/2018 16:16:00;36.366;4020;30;40;
20/06/2018 16:17:00;38.28;4020;30;40;
20/06/2018 16:18:00;40.194;4000;30;40;
20/06/2018 16:19:00;44.022;4000;30;40;
20/06/2018 16:20:00;40.194;4000;30;40;
20/06/2018 16:21:00;38.28;4000;30;40;
20/06/2018 16:22:00;34.452;4020;30;41;
20/06/2018 16:23:00;40.194;4000;30;41;
20/06/2018 16:24:00;36.366;4000;30;41;
20/06/2018 16:25:00;40.194;4000;30;41;
20/06/2018 16:26:00;36.366;4000;30;41;
20/06/2018 16:27:00;34.452;4000;30;41;
20/06/2018 16:28:00;36.366;4000;30;41;
20/06/2018 16:29:00;21.054;4000;30;41;
20/06/2018 16:30:00;26.796;4000;30;40;
20/06/2018 16:31:00;21.054;4000;30;40;
20/06/2018 16:32:00;34.452;4000;30;40;
20/06/2018 16:33:00;32.538;4000;30;40;
20/06/2018 16:34:00;32.538;4000;30;40;
20/06/2018 16:35:00;34.452;4000;30;40;
20/06/2018 16:36:00;40.194;4000;30;40;
20/06/2018 16:37:00;36.366;4000;30;40;
20/06/2018 16:38:00;32.538;4000;30;40;
20/06/2018 16:39:00;34.452;4000;30;39;
20/06/2018 16:40:00;24.882;4000;30;39;
20/06/2018 16:41:00;34.452;4000;30;39;
20/06/2018 16:42:00;40.194;4000;30;39;
20/06/2018 16:43:00;40.194;4000;30;39;
20/06/2018 16:44:00;42.108;4000;30;39;
20/06/2018 16:45:00;30.624;4000;30;39;
20/06/2018 16:46:00;42.108;4000;30;39;
20/06/2018 16:47:00;38.28;4000;30;39;
20/06/2018 16:48:00;44.022;4000;30;39;
20/06/2018 16:49:00;44.022;4000;30;39;
20/06/2018 16:50:00;44.022;4000;30;39;
20/06/2018 16:51:00;45.936;4000;30;39;
20/06/2018 16:52:00;45.936;4000;30;39;
20/06/2018 16:53:00;40.194;4000;30;39;
20/06/2018 16:54:00;42.108;4000;30;39;
20/06/2018 16:55:00;40.194;4000;30;39;
20/06/2018 16:56:00;34.452;4000;30;39;
20/06/2018 16:57:00;36.366;4000;30;39;
20/06/2018 16:58:00;45.936;4000;30;39;
20/06/2018 16:59:00;38.28;4000;30;39;
20/06/2018 17:00:00;36.366;4000;30;39;
20/06/2018 17:01:00;34.452;4000;30;39;
20/06/2018 17:02:00;24.882;4000;30;39;
20/06/2018 17:03:00;26.796;4000;30;39;
20/06/2018 17:04:00;26.796;4000;30;39;
20/06/2018 17:05:00;28.71;4000;30;39;
20/06/2018 17:06:00;26.796;4000;30;39;
20/06/2018 17:07:00;32.538;4000;30;38;
20/06/2018 17:08:00;28.71;4000;31;39;
20/06/2018 17:09:00;32.538;4000;31;38;
20/06/2018 17:10:00;22.968;4000;31;38;
20/06/2018 17:11:00;30.624;4000;31;38;
20/06/2018 17:12:00;44.022;4000;31;38;
20/06/2018 17:13:00;42.108;4000;31;38;
20/06/2018 17:15:00;478.5;4260;31;40;
20/06/2018 17:16:00;36.366;4300;34;36;
20/06/2018 17:17:00;5.742;4160;35;36;
20/06/2018 17:18:00;3.828;4040;32;38;
20/06/2018 17:19:00;9.57;4040;31;40;
20/06/2018 17:20:00;13.398;4040;31;41;
20/06/2018 17:21:00;28.71;4040;31;41;
20/06/2018 17:22:00;22.968;4040;31;42;
20/06/2018 17:23:00;28.71;4040;31;42;
20/06/2018 17:24:00;22.968;4020;31;42;
20/06/2018 17:25:00;24.882;4020;31;42;
20/06/2018 17:26:00;32.538;4020;31;42;
20/06/2018 17:27:00;19.14;4020;31;42;
20/06/2018 17:28:00;28.71;4020;30;42;
20/06/2018 17:29:00;24.882;4020;30;42;
20/06/2018 17:30:00;24.882;4020;30;42;
20/06/2018 17:31:00;22.968;4020;30;42;
20/06/2018 17:32:00;24.882;4020;30;42;
20/06/2018 17:33:00;24.882;4020;30;42;
20/06/2018 17:34:00;21.054;4020;30;42;
20/06/2018 17:35:00;26.796;4020;30;42;
20/06/2018 17:36:00;17.226;4020;30;42;
20/06/2018 17:37:00;21.054;4020;30;42;
20/06/2018 17:38:00;24.882;4020;30;42;
20/06/2018 17:39:00;19.14;4020;30;42;
20/06/2018 17:40:00;22.968;4020;30;42;
20/06/2018 17:41:00;22.968;4020;30;42;
20/06/2018 17:42:00;13.398;4020;30;42;
20/06/2018 17:43:00;21.054;4020;30;42;
20/06/2018 17:44:00;38.28;4020;30;42;
20/06/2018 17:45:00;21.054;4020;30;42;
20/06/2018 17:46:00;19.14;4020;30;42;
20/06/2018 17:47:00;26.796;4020;30;42;
20/06/2018 17:48:00;13.398;4020;30;42;
20/06/2018 17:49:00;19.14;4020;30;42;
20/06/2018 17:50:00;26.796;4020;30;42;
20/06/2018 17:51:00;22.968;4020;30;42;
20/06/2018 17:52:00;19.14;4020;30;42;
20/06/2018 17:53:00;19.14;4020;30;42;
20/06/2018 17:54:00;13.398;4020;30;42;
20/06/2018 17:55:00;1.914;4020;30;41;
20/06/2018 17:56:00;34.452;4020;30;39;
20/06/2018 17:57:00;26.796;4020;30;39;
20/06/2018 17:58:00;32.538;4020;30;39;
20/06/2018 17:59:00;32.538;4020;30;39;
20/06/2018 18:00:00;32.538;4020;30;39;
20/06/2018 18:01:00;28.71;4020;30;39;
20/06/2018 18:02:00;22.968;4020;30;39;
20/06/2018 18:03:00;22.968;4020;30;39;
20/06/2018 18:04:00;22.968;4020;30;39;
20/06/2018 18:05:00;28.71;4020;30;39;
20/06/2018 18:06:00;19.14;4020;30;39;
20/06/2018 18:07:00;30.624;4020;30;39;
20/06/2018 18:08:00;22.968;4020;30;39;
20/06/2018 18:09:00;17.226;4020;30;39;
20/06/2018 18:10:00;19.14;4020;30;39;
20/06/2018 18:11:00;24.882;4020;30;39;
20/06/2018 18:12:00;26.796;4020;30;39;
20/06/2018 18:13:00;21.054;4020;30;39;
20/06/2018 18:14:00;22.968;4020;30;39;
20/06/2018 18:15:00;21.054;4020;30;39;
20/06/2018 18:16:00;40.194;4020;30;39;
20/06/2018 18:17:00;17.226;4020;30;39;
20/06/2018 18:18:00;17.226;4020;30;39;
20/06/2018 18:19:00;22.968;4020;30;39;
20/06/2018 18:20:00;24.882;4020;30;39;
20/06/2018 18:21:00;24.882;4020;30;39;
20/06/2018 18:22:00;17.226;4020;30;39;
20/06/2018 18:23:00;19.14;4020;30;39;
20/06/2018 18:24:00;21.054;4020;30;39;
20/06/2018 18:25:00;19.14;4020;30;39;
20/06/2018 18:26:00;22.968;4020;30;39;
20/06/2018 18:27:00;22.968;4020;30;39;
20/06/2018 18:28:00;22.968;4020;30;39;
20/06/2018 18:29:00;24.882;4020;31;39;
20/06/2018 18:30:00;21.054;4020;30;39;
20/06/2018 18:31:00;19.14;4020;31;39;
20/06/2018 18:32:00;7.656;4020;30;38;
20/06/2018 18:33:00;0;4020;30;36;
20/06/2018 18:34:00;76.56;4020;30;35;
20/06/2018 18:35:00;40.194;4000;30;36;
20/06/2018 18:36:00;82.302;4000;30;35;
20/06/2018 18:37:00;19.14;4000;30;34;
20/06/2018 18:38:00;40.194;4000;30;33;
20/06/2018 18:39:00;80.388;4000;30;32;
20/06/2018 18:40:00;107.184;4000;30;33;
20/06/2018 18:41:00;89.958;4000;30;33;
20/06/2018 18:42:00;105.27;4000;30;33;
20/06/2018 18:43:00;22.968;4000;30;34;
20/06/2018 18:44:00;80.388;4000;30;34;
20/06/2018 18:45:00;151.206;4000;30;36;
20/06/2018 18:46:00;82.302;4000;30;39;
20/06/2018 18:47:00;36.366;4000;30;39;
20/06/2018 18:48:00;22.968;4000;30;38;
20/06/2018 18:49:00;59.334;4000;30;38;
20/06/2018 18:50:00;97.614;4000;30;39;
20/06/2018 18:51:00;30.624;4000;31;41;
20/06/2018 18:52:00;42.108;4000;31;41;
20/06/2018 18:53:00;11.484;4000;31;40;
20/06/2018 18:54:00;11.484;4000;31;40;
20/06/2018 18:55:00;40.194;4000;31;40;
20/06/2018 18:56:00;15.312;4000;31;40;
20/06/2018 18:57:00;13.398;4000;31;40;
20/06/2018 18:58:00;19.14;4000;31;39;
20/06/2018 18:59:00;11.484;4000;31;39;
20/06/2018 19:00:00;26.796;4000;31;39;
20/06/2018 19:01:00;13.398;4000;31;39;
20/06/2018 19:02:00;51.678;4000;32;39;
20/06/2018 19:03:00;9.57;4000;32;40;
20/06/2018 19:04:00;38.28;4000;32;40;
20/06/2018 19:05:00;11.484;4000;32;40;
20/06/2018 19:06:00;30.624;4000;32;40;
20/06/2018 19:07:00;36.366;4000;32;39;
20/06/2018 19:08:00;34.452;4000;32;40;
20/06/2018 19:09:00;17.226;4000;32;40;
20/06/2018 19:10:00;5.742;4000;32;40;
20/06/2018 19:11:00;7.656;4000;32;40;
20/06/2018 19:12:00;0;4000;33;39;
20/06/2018 19:13:00;0;4000;33;37;
20/06/2018 19:14:00;3.828;4000;33;36;
20/06/2018 19:15:00;26.796;4000;33;35;
20/06/2018 19:16:00;22.968;4000;33;35;
20/06/2018 19:17:00;5.742;4000;33;35;
20/06/2018 19:18:00;28.71;4000;33;35;
20/06/2018 19:19:00;28.71;4000;33;35;
20/06/2018 19:20:00;88.044;4000;33;35;
20/06/2018 19:21:00;45.936;4000;33;36;
20/06/2018 19:22:00;36.366;4000;33;37;
20/06/2018 19:23:00;38.28;4000;33;37;
20/06/2018 19:24:00;13.398;4000;33;38;
20/06/2018 19:25:00;15.312;4000;33;37;
20/06/2018 19:26:00;59.334;4000;33;38;
20/06/2018 19:27:00;32.538;4000;33;39;
20/06/2018 19:28:00;22.968;4000;32;39;
20/06/2018 19:29:00;11.484;4000;32;39;
20/06/2018 19:30:00;15.312;4000;32;39;
20/06/2018 19:31:00;88.044;4000;32;40;
20/06/2018 19:32:00;15.312;4000;32;41;
20/06/2018 19:33:00;17.226;4000;32;41;
20/06/2018 19:34:00;21.054;4000;32;41;
20/06/2018 19:35:00;5.742;4000;32;42;
20/06/2018 19:36:00;51.678;4000;32;42;
20/06/2018 19:37:00;19.14;4000;33;42;
20/06/2018 19:38:00;15.312;4000;33;42;
20/06/2018 19:39:00;5.742;4000;33;40;
20/06/2018 19:40:00;21.054;4000;33;40;
20/06/2018 19:41:00;36.366;4000;33;40;
20/06/2018 19:42:00;32.538;4000;33;40;
20/06/2018 19:43:00;28.71;4000;33;41;
20/06/2018 19:44:00;5.742;4000;33;41;
20/06/2018 19:45:00;19.14;4000;33;41;
20/06/2018 19:46:00;7.656;4000;33;41;
20/06/2018 19:47:00;13.398;4000;33;41;
20/06/2018 19:48:00;11.484;4000;33;42;
20/06/2018 19:49:00;7.656;4000;33;42;
20/06/2018 19:50:00;1.914;4000;33;42;
20/06/2018 19:51:00;0;4000;33;42;
20/06/2018 19:52:00;0;4000;33;41;
20/06/2018 19:53:00;5.742;4000;33;41;
20/06/2018 19:54:00;0;4000;33;41;
20/06/2018 19:55:00;3.828;4000;33;40;
20/06/2018 19:56:00;0;4000;33;39;
20/06/2018 19:57:00;9.57;4000;33;39;
20/06/2018 19:58:00;17.226;4000;33;39;
20/06/2018 19:59:00;0;4000;33;38;
20/06/2018 20:00:00;32.538;4000;33;38;
20/06/2018 20:01:00;22.968;3980;33;39;
20/06/2018 20:02:00;3.828;4000;33;39;
20/06/2018 20:03:00;26.796;3980;33;39;
20/06/2018 20:04:00;7.656;3980;33;36;
20/06/2018 20:05:00;55.506;3980;32;34;
20/06/2018 20:06:00;111.012;3980;31;35;
20/06/2018 20:07:00;95.7;3980;31;37;
20/06/2018 20:08:00;91.872;3980;31;38;
20/06/2018 20:09:00;45.936;3980;30;38;
20/06/2018 20:10:00;19.14;3980;30;38;
20/06/2018 20:11:00;105.27;3980;30;38;
20/06/2018 20:12:00;36.366;3980;29;40;
20/06/2018 20:13:00;45.936;3980;29;40;
20/06/2018 20:14:00;132.066;3980;29;41;
20/06/2018 20:15:00;28.71;3980;29;44;
20/06/2018 20:16:00;3.828;3980;29;44;
20/06/2018 20:17:00;3.828;3980;29;44;
20/06/2018 20:18:00;1.914;3980;29;44;
20/06/2018 20:19:00;1.914;3980;29;44;
20/06/2018 20:20:00;0;3980;29;45;
20/06/2018 20:21:00;3.828;3980;29;45;
20/06/2018 20:22:00;1.914;3980;29;45;
20/06/2018 20:23:00;1.914;3980;29;45;
20/06/2018 20:24:00;1.914;3980;29;45;
20/06/2018 20:25:00;1.914;3980;29;46;
20/06/2018 20:26:00;0;3980;28;46;
20/06/2018 20:27:00;0;3980;28;46;
20/06/2018 20:28:00;0;3980;28;46;
20/06/2018 20:29:00;0;3980;28;46;
20/06/2018 20:30:00;0;3980;28;46;
20/06/2018 20:31:00;0;3980;28;46;
20/06/2018 20:32:00;1.914;3980;28;46;
20/06/2018 20:33:00;0;3980;28;46;
20/06/2018 20:34:00;0;3980;28;46;
20/06/2018 20:35:00;1.914;3980;28;46;
20/06/2018 20:36:00;0;3980;28;47;
20/06/2018 20:37:00;0;3980;28;47;
20/06/2018 20:38:00;0;3980;28;47;
20/06/2018 20:39:00;0;3980;28;47;
20/06/2018 20:40:00;0;3980;28;47;
20/06/2018 20:41:00;0;3980;28;47;
20/06/2018 20:42:00;0;3980;28;47;
20/06/2018 20:43:00;0;3980;28;47;
20/06/2018 20:44:00;0;3980;28;47;
20/06/2018 20:45:00;1.914;3980;28;47;
20/06/2018 20:46:00;0;3980;28;47;
20/06/2018 20:47:00;0;3980;28;47;
20/06/2018 20:48:00;0;3980;28;47;
20/06/2018 20:49:00;0;3960;28;47;
20/06/2018 20:50:00;0;3960;28;47;
20/06/2018 20:51:00;0;3960;28;47;
20/06/2018 20:52:00;0;3960;28;47;
20/06/2018 20:53:00;0;3960;28;48;
20/06/2018 20:54:00;3.828;3960;28;48;
20/06/2018 20:55:00;1.914;3960;28;48;
20/06/2018 20:56:00;0;3960;28;48;
20/06/2018 20:57:00;0;3960;28;48;
20/06/2018 20:58:00;0;3960;28;48;
20/06/2018 20:59:00;0;3960;28;48;
20/06/2018 21:00:00;1.914;3960;28;48;
20/06/2018 21:01:00;0;3960;28;48;
20/06/2018 21:02:00;0;3960;28;48;
20/06/2018 21:03:00;1.914;3960;28;48;
20/06/2018 21:04:00;0;3960;28;48;
20/06/2018 21:05:00;0;3960;28;48;
20/06/2018 21:06:00;1.914;3960;28;48;
20/06/2018 21:07:00;1.914;3960;28;48;
20/06/2018 21:08:00;1.914;3960;28;49;
20/06/2018 21:09:00;1.914;3960;28;49;
20/06/2018 21:10:00;0;3960;28;49;
20/06/2018 21:11:00;0;3960;28;49;
20/06/2018 21:12:00;0;3960;28;49;
20/06/2018 21:13:00;1.914;3960;28;49;
20/06/2018 21:14:00;0;3940;28;49;
20/06/2018 21:15:00;0;3940;28;49;
20/06/2018 21:16:00;0;3940;28;49;
20/06/2018 21:17:00;1.914;3940;28;49;
20/06/2018 21:18:00;0;3940;28;49;
20/06/2018 21:19:00;0;3940;28;49;
20/06/2018 21:20:00;0;3940;28;49;
20/06/2018 21:21:00;1.914;3940;28;49;
20/06/2018 21:22:00;1.914;3940;28;49;
20/06/2018 21:23:00;0;3940;28;49;
20/06/2018 21:24:00;0;3940;28;49;
20/06/2018 21:25:00;0;3940;28;49;
20/06/2018 21:26:00;1.914;3940;28;49;
20/06/2018 21:27:00;0;3940;28;49;
20/06/2018 21:28:00;0;3940;28;49;
20/06/2018 21:29:00;0;3940;28;49;
20/06/2018 21:30:00;1.914;3940;28;49;
20/06/2018 21:31:00;0;3940;28;50;
20/06/2018 21:32:00;0;3940;28;50;
20/06/2018 21:33:00;0;3940;28;50;
20/06/2018 21:34:00;0;3940;28;50;
20/06/2018 21:35:00;0;3940;28;50;
20/06/2018 21:36:00;0;3940;28;50;
20/06/2018 21:37:00;0;3940;28;50;
20/06/2018 21:38:00;0;3940;28;50;
20/06/2018 21:39:00;0;3940;28;50;
20/06/2018 21:40:00;5.742;4020;28;50;
20/06/2018 21:41:00;0;4300;28;49;
20/06/2018 21:42:00;0;4300;31;44;
20/06/2018 21:43:00;0;4300;32;42;
20/06/2018 21:44:00;0;4300;32;41;
20/06/2018 21:45:00;0;4300;33;40;
20/06/2018 21:46:00;0;4320;33;40;
20/06/2018 21:47:00;0;4320;33;39;
20/06/2018 21:48:00;0;4340;33;39;
20/06/2018 21:49:00;0;4360;33;39;
20/06/2018 21:50:00;0;4360;33;39;
20/06/2018 21:51:00;0;4380;33;39;
20/06/2018 21:52:00;0;4400;33;39;
20/06/2018 21:53:00;0;4420;33;39;
20/06/2018 21:54:00;0;4420;33;39;
20/06/2018 21:55:00;0;4440;33;39;
20/06/2018 21:56:00;0;4460;33;39;
20/06/2018 21:57:00;0;4500;33;39;
20/06/2018 21:58:00;0;4500;33;39;
20/06/2018 21:59:00;0;4520;33;40;
20/06/2018 22:00:00;0;4540;33;40;
20/06/2018 22:01:00;0;4540;33;40;
20/06/2018 22:02:00;0;4560;33;40;
20/06/2018 22:03:00;0;4560;33;40;
20/06/2018 22:04:00;0;4580;32;40;
20/06/2018 22:05:00;0;4580;32;41;
20/06/2018 22:06:00;0;4600;32;41;
20/06/2018 22:07:00;0;4600;32;41;
20/06/2018 22:08:00;0;4620;32;41;
20/06/2018 22:09:00;1.914;4620;32;41;
20/06/2018 22:10:00;0;4620;32;42;
20/06/2018 22:11:00;0;4640;32;42;
20/06/2018 22:12:00;0;4640;32;42;
20/06/2018 22:13:00;0;4640;31;42;
20/06/2018 22:14:00;0;4660;31;42;
20/06/2018 22:15:00;1.914;4660;31;43;
20/06/2018 22:16:00;1.914;4660;31;43;
20/06/2018 22:17:00;0;4660;31;43;
20/06/2018 22:18:00;0;4660;31;43;
20/06/2018 22:19:00;0;4660;31;44;
20/06/2018 22:20:00;0;4680;31;44;
20/06/2018 22:21:00;0;4680;31;44;
20/06/2018 22:22:00;1.914;4680;30;44;
20/06/2018 22:23:00;0;4680;30;44;
20/06/2018 22:24:00;0;4680;30;45;
20/06/2018 22:25:00;0;4680;30;45;
20/06/2018 22:26:00;1.914;4680;30;45;
20/06/2018 22:27:00;1.914;4680;30;45;
20/06/2018 22:28:00;1.914;4680;30;45;
20/06/2018 22:29:00;0;4680;30;45;
20/06/2018 22:30:00;0;4680;30;45;
20/06/2018 22:31:00;0;4700;30;46;
20/06/2018 22:32:00;1.914;4720;29;46;
20/06/2018 22:33:00;1.914;4720;29;47;
20/06/2018 22:34:00;0;4720;29;47;
20/06/2018 22:35:00;0;4720;29;47;
20/06/2018 22:36:00;1.914;4720;29;47;
20/06/2018 22:37:00;1.914;4720;29;48;
20/06/2018 22:38:00;0;4720;29;48;
20/06/2018 22:39:00;0;4720;29;47;
20/06/2018 22:40:00;3.828;4720;29;47;
20/06/2018 22:41:00;0;4720;28;47;
20/06/2018 22:42:00;1.914;4720;28;47;
20/06/2018 22:43:00;1.914;4720;28;48;
20/06/2018 22:44:00;1.914;4720;28;48;
20/06/2018 22:45:00;0;4720;28;48;
20/06/2018 22:46:00;1.914;4720;28;48;
20/06/2018 22:47:00;0;4720;28;48;
20/06/2018 22:48:00;0;4720;28;48;
20/06/2018 22:49:00;0;4720;28;48;
20/06/2018 22:50:00;0;4720;28;48;
20/06/2018 22:51:00;0;4720;28;48;
20/06/2018 22:52:00;0;4720;28;48;
20/06/2018 22:53:00;0;4720;28;48;
20/06/2018 22:54:00;0;4720;28;48;
20/06/2018 22:55:00;0;4720;28;48;
20/06/2018 22:56:00;0;4720;28;49;
20/06/2018 22:57:00;0;4720;28;49;
20/06/2018 22:58:00;0;4720;28;49;
20/06/2018 22:59:00;0;4720;28;49;
20/06/2018 23:00:00;0;4720;28;49;
20/06/2018 23:01:00;0;4720;28;49;
20/06/2018 23:02:00;1.914;4720;28;49;
20/06/2018 23:03:00;0;4720;28;49;
20/06/2018 23:04:00;0;4720;28;49;
20/06/2018 23:05:00;0;4720;28;49;
20/06/2018 23:06:00;0;4720;28;49;
20/06/2018 23:07:00;0;4720;28;49;
