id, node_id, server_timestamp, timestamp, type_id, value_num, value_str
42712243, 35669077111271345, 2018-04-05 20:12:16, 2018-04-05 20:10:03, 8, 4, 
42712246, 3566907742371345, 2018-04-05 20:12:16, 2018-04-05 20:09:29, 5, 25.7, 
42712247, 35669077111271345, 2018-04-05 20:12:16, 2018-04-05 20:10:03, 9, 2, 
42712249, 35669077111271345, 2018-04-05 20:12:19, 2018-04-05 20:08:29, 1, 48.8667297363, 
42712251, 35669077111271345, 2018-04-05 20:12:19, 2018-04-05 20:08:29, 2, 2.33333992958, 
42712253, 35669077111271345, 2018-04-05 20:12:19, 2018-04-05 20:08:29, 3, 0, 
42712254, 35669077111271345, 2018-04-05 20:12:19, 2018-04-05 20:10:03, 5, 28.7, 
42712255, 35669077111271345, 2018-04-05 20:12:19, 2018-04-05 20:08:29, 4, 23.7, 
42712262, 35669077111271345, 2018-04-05 20:12:22, 2018-04-05 20:08:29, 6, 1014.8, 
42712263, 35669077111271345, 2018-04-05 20:12:22, 2018-04-05 20:08:29, 7, 4, 
42712270, 35669077111271345, 2018-04-05 20:12:25, 2018-04-05 20:08:29, 8, 4, 
42712271, 35669077111271345, 2018-04-05 20:12:25, 2018-04-05 20:08:29, 9, 3, 
42712275, 35669077111271345, 2018-04-05 20:12:28, 2018-04-05 20:08:29, 5, 28.8, 
42712276, 35669077213271345, 2018-04-05 20:13:07, 2018-04-05 20:11:19, 1, 48.8667907715, 
42712277, 3566907742371345, 2018-04-05 20:13:07, 2018-04-05 20:11:09, 1, 48.8667602539, 
42712278, 35669077213271345, 2018-04-05 20:13:07, 2018-04-05 20:11:19, 2, 2.33336997032, 
42712279, 3566907742371345, 2018-04-05 20:13:07, 2018-04-05 20:11:09, 2, 2.33336997032, 
42712280, 35669077213271345, 2018-04-05 20:13:07, 2018-04-05 20:11:19, 3, 0, 
42712281, 3566907742371345, 2018-04-05 20:13:07, 2018-04-05 20:11:09, 3, 0, 
42712282, 35669077213271345, 2018-04-05 20:13:07, 2018-04-05 20:11:19, 4, 26.5, 
42712283, 3566907742371345, 2018-04-05 20:13:07, 2018-04-05 20:11:09, 4, 24.3, 
42712292, 35669077213271345, 2018-04-05 20:13:10, 2018-04-05 20:11:19, 6, 1014.1, 
42712297, 35669077213271345, 2018-04-05 20:13:10, 2018-04-05 20:11:19, 7, 8, 
42712298, 3566907742371345, 2018-04-05 20:13:10, 2018-04-05 20:11:09, 6, 1015, 
42712299, 3566907742371345, 2018-04-05 20:13:10, 2018-04-05 20:11:09, 7, 17, 
42712307, 35669077213271345, 2018-04-05 20:13:12, 2018-04-05 20:11:19, 8, 9, 
42712313, 3566907742371345, 2018-04-05 20:13:12, 2018-04-05 20:11:09, 8, 19, 
42712314, 35669077213271345, 2018-04-05 20:13:12, 2018-04-05 20:11:19, 9, 7, 
42712315, 3566907742371345, 2018-04-05 20:13:12, 2018-04-05 20:11:09, 9, 12, 
42712317, 35669077213271345, 2018-04-05 20:13:15, 2018-04-05 20:09:45, 1, 48.8667907715, 
42712319, 35669077213271345, 2018-04-05 20:13:15, 2018-04-05 20:09:45, 2, 2.33336997032, 
42712322, 35669077213271345, 2018-04-05 20:13:15, 2018-04-05 20:09:45, 3, 0, 
42712323, 35669077213271345, 2018-04-05 20:13:15, 2018-04-05 20:11:19, 5, 26.7, 
42712325, 35669077213271345, 2018-04-05 20:13:15, 2018-04-05 20:09:45, 4, 26.2, 
42712327, 3566907742371345, 2018-04-05 20:13:15, 2018-04-05 20:11:09, 5, 25.8, 
42712334, 35669077213271345, 2018-04-05 20:13:18, 2018-04-05 20:09:45, 6, 1014, 
42712335, 35669077213271345, 2018-04-05 20:13:18, 2018-04-05 20:09:45, 7, 3, 
42712342, 35669077213271345, 2018-04-05 20:13:21, 2018-04-05 20:09:45, 8, 3, 
42712343, 35669077213271345, 2018-04-05 20:13:21, 2018-04-05 20:09:45, 9, 3, 
42712345, 35669077213271345, 2018-04-05 20:13:24, 2018-04-05 20:08:11, 1, 48.8667907715, 
42712347, 35669077213271345, 2018-04-05 20:13:24, 2018-04-05 20:08:11, 2, 2.33336997032, 
42712349, 35669077213271345, 2018-04-05 20:13:24, 2018-04-05 20:08:11, 3, 0, 
42712350, 35669077213271345, 2018-04-05 20:13:24, 2018-04-05 20:09:45, 5, 26.8, 
42712351, 35669077213271345, 2018-04-05 20:13:24, 2018-04-05 20:08:11, 4, 26, 
42712358, 35669077213271345, 2018-04-05 20:13:27, 2018-04-05 20:08:11, 6, 1014, 
42712359, 35669077213271345, 2018-04-05 20:13:27, 2018-04-05 20:08:11, 7, 4, 
42712360, 3566907722371345, 2018-04-05 20:13:30, 2018-04-05 20:11:16, 1, 48.8667106628, 
42712361, 3566907722371345, 2018-04-05 20:13:30, 2018-04-05 20:11:16, 2, 2.33330988884, 
42712362, 3566907722371345, 2018-04-05 20:13:30, 2018-04-05 20:11:16, 3, 0, 
42712363, 3566907722371345, 2018-04-05 20:13:30, 2018-04-05 20:11:16, 4, 25, 
42712370, 35669077213271345, 2018-04-05 20:13:30, 2018-04-05 20:08:11, 8, 4, 
42712371, 35669077213271345, 2018-04-05 20:13:30, 2018-04-05 20:08:11, 9, 4, 
42712377, 3566907722371345, 2018-04-05 20:13:32, 2018-04-05 20:11:16, 6, 1014, 
42712379, 3566907722371345, 2018-04-05 20:13:32, 2018-04-05 20:11:16, 7, 8, 
42712383, 35669077213271345, 2018-04-05 20:13:33, 2018-04-05 20:08:11, 5, 26.9, 
42712390, 3566907722371345, 2018-04-05 20:13:35, 2018-04-05 20:11:16, 8, 11, 
42712391, 3566907722371345, 2018-04-05 20:13:35, 2018-04-05 20:11:16, 9, 4, 
42712398, 3566907722371345, 2018-04-05 20:13:38, 2018-04-05 20:11:16, 5, 1, 
42712399, 3566907722371345, 2018-04-05 20:13:38, 2018-04-05 20:11:16, 11, 0, 
42712400, 3566907722371345, 2018-04-05 20:13:41, 2018-04-05 20:09:42, 1, 48.8667106628, 
42712402, 3566907722371345, 2018-04-05 20:13:41, 2018-04-05 20:09:42, 2, 2.33330988884, 
42712404, 3566907722371345, 2018-04-05 20:13:41, 2018-04-05 20:09:42, 3, 0, 
42712406, 3566907722371345, 2018-04-05 20:13:41, 2018-04-05 20:09:42, 4, 25, 
42712407, 3566907722371345, 2018-04-05 20:13:41, 2018-04-05 20:09:42, 6, 1014, 
42712414, 3566907722371345, 2018-04-05 20:13:44, 2018-04-05 20:09:42, 7, 3, 
42712415, 3566907722371345, 2018-04-05 20:13:44, 2018-04-05 20:09:42, 8, 5, 
42712422, 3566907722371345, 2018-04-05 20:13:47, 2018-04-05 20:09:42, 9, 1, 
42712423, 3566907722371345, 2018-04-05 20:13:47, 2018-04-05 20:09:42, 5, 1, 
42712427, 3566907722371345, 2018-04-05 20:13:49, 2018-04-05 20:09:42, 11, 0, 
42712428, 35669077111271345, 2018-04-05 20:14:11, 2018-04-05 20:11:36, 1, 48.8667297363, 
42712429, 35669077111271345, 2018-04-05 20:14:11, 2018-04-05 20:11:36, 2, 2.33333992958, 
42712430, 35669077111271345, 2018-04-05 20:14:11, 2018-04-05 20:11:36, 3, 0, 
42712431, 35669077111271345, 2018-04-05 20:14:11, 2018-04-05 20:11:36, 4, 23.8, 
42712438, 35669077111271345, 2018-04-05 20:14:14, 2018-04-05 20:11:36, 6, 1014.8, 
42712439, 35669077111271345, 2018-04-05 20:14:14, 2018-04-05 20:11:36, 7, 8, 
42712446, 35669077111271345, 2018-04-05 20:14:16, 2018-04-05 20:11:36, 8, 9, 
42712447, 35669077111271345, 2018-04-05 20:14:16, 2018-04-05 20:11:36, 9, 5, 
42712451, 35669077111271345, 2018-04-05 20:14:19, 2018-04-05 20:11:36, 5, 28.8, 
42712452, 35669077252071345, 2018-04-05 20:14:22, 2018-04-05 20:11:06, 1, 48.8667182922, 
42712453, 35669077252071345, 2018-04-05 20:14:23, 2018-04-05 20:11:06, 2, 2.33334994316, 
42712454, 35669077252071345, 2018-04-05 20:14:23, 2018-04-05 20:11:06, 3, 0, 
42712455, 35669077252071345, 2018-04-05 20:14:23, 2018-04-05 20:11:06, 4, 22.7, 
42712462, 35669077252071345, 2018-04-05 20:14:25, 2018-04-05 20:11:06, 6, 1016.7, 
42712463, 35669077252071345, 2018-04-05 20:14:25, 2018-04-05 20:11:06, 7, 10, 
42712470, 35669077252071345, 2018-04-05 20:14:28, 2018-04-05 20:11:06, 8, 10, 
42712471, 35669077252071345, 2018-04-05 20:14:28, 2018-04-05 20:11:06, 9, 7, 
42712475, 35669077252071345, 2018-04-05 20:14:31, 2018-04-05 20:11:06, 5, 29.4, 
42712476, 35669077111271345, 2018-04-05 20:15:10, 2018-04-05 20:13:10, 1, 48.8667297363, 
42712477, 35669077111271345, 2018-04-05 20:15:11, 2018-04-05 20:13:10, 2, 2.33333992958, 
42712478, 35669077111271345, 2018-04-05 20:15:11, 2018-04-05 20:13:10, 3, 0, 
42712479, 35669077111271345, 2018-04-05 20:15:11, 2018-04-05 20:13:10, 4, 23.9, 
42712486, 35669077111271345, 2018-04-05 20:15:13, 2018-04-05 20:13:10, 6, 1014.9, 
42712487, 35669077111271345, 2018-04-05 20:15:13, 2018-04-05 20:13:10, 7, 11, 
42712493, 35669077111271345, 2018-04-05 20:15:16, 2018-04-05 20:13:10, 8, 13, 
42712495, 35669077111271345, 2018-04-05 20:15:17, 2018-04-05 20:13:10, 9, 8, 
42712499, 35669077111271345, 2018-04-05 20:15:20, 2018-04-05 20:13:10, 5, 27.9, 
42712500, 35669077213271345, 2018-04-05 20:16:07, 2018-04-05 20:14:26, 1, 48.8667907715, 
42712501, 35669077213271345, 2018-04-05 20:16:07, 2018-04-05 20:14:26, 2, 2.33336997032, 
42712502, 35669077213271345, 2018-04-05 20:16:07, 2018-04-05 20:14:26, 3, 0, 
42712503, 35669077213271345, 2018-04-05 20:16:08, 2018-04-05 20:14:26, 4, 26.7, 
42712507, 35669077213271345, 2018-04-05 20:16:10, 2018-04-05 20:14:26, 6, 1014, 
42712511, 35669077213271345, 2018-04-05 20:16:10, 2018-04-05 20:14:26, 7, 11, 
42712515, 35669077213271345, 2018-04-05 20:16:12, 2018-04-05 20:14:26, 8, 12, 
42712519, 35669077213271345, 2018-04-05 20:16:14, 2018-04-05 20:14:26, 9, 10, 
42712523, 35669077213271345, 2018-04-05 20:16:15, 2018-04-05 20:14:26, 5, 25.2, 
42712524, 35669077213271345, 2018-04-05 20:16:16, 2018-04-05 20:12:53, 1, 48.8667907715, 
42712525, 35669077213271345, 2018-04-05 20:16:16, 2018-04-05 20:12:53, 2, 2.33336997032, 
42712526, 35669077213271345, 2018-04-05 20:16:17, 2018-04-05 20:12:53, 3, 0, 
42712527, 35669077213271345, 2018-04-05 20:16:17, 2018-04-05 20:12:53, 4, 26.6, 
42712531, 35669077213271345, 2018-04-05 20:16:18, 2018-04-05 20:12:53, 6, 1014.1, 
42712535, 35669077213271345, 2018-04-05 20:16:20, 2018-04-05 20:12:53, 7, 13, 
42712539, 35669077213271345, 2018-04-05 20:16:21, 2018-04-05 20:12:53, 8, 13, 
42712543, 35669077213271345, 2018-04-05 20:16:23, 2018-04-05 20:12:53, 9, 11, 
42712547, 35669077213271345, 2018-04-05 20:16:24, 2018-04-05 20:12:53, 5, 25.8, 
42712548, 3566907722371345, 2018-04-05 20:17:29, 2018-04-05 20:14:23, 1, 48.8667106628, 
42712549, 3566907722371345, 2018-04-05 20:17:29, 2018-04-05 20:14:23, 2, 2.33330988884, 
42712550, 3566907722371345, 2018-04-05 20:17:30, 2018-04-05 20:14:23, 3, 0, 
42712551, 3566907722371345, 2018-04-05 20:17:30, 2018-04-05 20:14:23, 4, 25, 
42712555, 3566907722371345, 2018-04-05 20:17:32, 2018-04-05 20:14:23, 6, 1014, 
42712559, 3566907722371345, 2018-04-05 20:17:32, 2018-04-05 20:14:23, 7, 7, 
42712563, 3566907722371345, 2018-04-05 20:17:35, 2018-04-05 20:14:23, 8, 11, 
42712567, 3566907722371345, 2018-04-05 20:17:35, 2018-04-05 20:14:23, 9, 4, 
42712573, 3566907722371345, 2018-04-05 20:17:38, 2018-04-05 20:14:23, 5, 1, 
42712575, 3566907722371345, 2018-04-05 20:17:38, 2018-04-05 20:14:23, 11, 0, 
42712576, 3566907722371345, 2018-04-05 20:17:40, 2018-04-05 20:12:49, 1, 48.8667106628, 
42712578, 3566907722371345, 2018-04-05 20:17:41, 2018-04-05 20:12:49, 2, 2.33330988884, 
42712580, 3566907722371345, 2018-04-05 20:17:41, 2018-04-05 20:12:49, 3, 0, 
42712582, 3566907722371345, 2018-04-05 20:17:41, 2018-04-05 20:12:49, 4, 25.2, 
42712583, 3566907722371345, 2018-04-05 20:17:41, 2018-04-05 20:12:49, 6, 1014, 
42712590, 3566907722371345, 2018-04-05 20:17:44, 2018-04-05 20:12:49, 7, 9, 
42712591, 3566907722371345, 2018-04-05 20:17:44, 2018-04-05 20:12:49, 8, 13, 
42712598, 3566907722371345, 2018-04-05 20:17:47, 2018-04-05 20:12:49, 9, 6, 
42712599, 3566907722371345, 2018-04-05 20:17:47, 2018-04-05 20:12:49, 5, 1, 
42712603, 3566907722371345, 2018-04-05 20:17:50, 2018-04-05 20:12:49, 11, 0, 
42712604, 35669077213271345, 2018-04-05 20:18:07, 2018-04-05 20:16:01, 1, 48.8667907715, 
42712605, 35669077213271345, 2018-04-05 20:18:07, 2018-04-05 20:16:01, 2, 2.33336997032, 
42712606, 35669077213271345, 2018-04-05 20:18:07, 2018-04-05 20:16:01, 3, 0, 
42712607, 35669077213271345, 2018-04-05 20:18:07, 2018-04-05 20:16:01, 4, 26.9, 
42712608, 3566907742371345, 2018-04-05 20:18:08, 2018-04-05 20:16:09, 1, 48.8667602539, 
42712609, 3566907742371345, 2018-04-05 20:18:08, 2018-04-05 20:16:09, 2, 2.33336997032, 
42712610, 3566907742371345, 2018-04-05 20:18:08, 2018-04-05 20:16:09, 3, 0, 
42712611, 3566907742371345, 2018-04-05 20:18:08, 2018-04-05 20:16:09, 4, 24.2, 
42712618, 35669077213271345, 2018-04-05 20:18:10, 2018-04-05 20:16:01, 6, 1014.1, 
42712619, 35669077213271345, 2018-04-05 20:18:10, 2018-04-05 20:16:01, 7, 10, 
42712626, 3566907742371345, 2018-04-05 20:18:10, 2018-04-05 20:16:09, 6, 1015, 
42712627, 3566907742371345, 2018-04-05 20:18:11, 2018-04-05 20:16:09, 7, 10, 
42712635, 35669077213271345, 2018-04-05 20:18:13, 2018-04-05 20:16:01, 8, 11, 
42712636, 35669077213271345, 2018-04-05 20:18:13, 2018-04-05 20:16:01, 9, 9, 
42712642, 3566907742371345, 2018-04-05 20:18:13, 2018-04-05 20:16:09, 8, 12, 
42712643, 3566907742371345, 2018-04-05 20:18:13, 2018-04-05 20:16:09, 9, 8, 
42712648, 35669077213271345, 2018-04-05 20:18:16, 2018-04-05 20:16:01, 5, 24.6, 
42712650, 3566907742371345, 2018-04-05 20:18:16, 2018-04-05 20:14:30, 1, 48.8667602539, 
42712652, 3566907742371345, 2018-04-05 20:18:16, 2018-04-05 20:14:30, 2, 2.33336997032, 
42712653, 3566907742371345, 2018-04-05 20:18:16, 2018-04-05 20:16:09, 5, 23.9, 
42712654, 3566907742371345, 2018-04-05 20:18:16, 2018-04-05 20:14:30, 3, 0, 
42712655, 3566907742371345, 2018-04-05 20:18:16, 2018-04-05 20:14:30, 4, 24.2, 
42712662, 3566907742371345, 2018-04-05 20:18:19, 2018-04-05 20:14:30, 6, 1014.9, 
42712663, 3566907742371345, 2018-04-05 20:18:19, 2018-04-05 20:14:30, 7, 10, 
42712670, 3566907742371345, 2018-04-05 20:18:22, 2018-04-05 20:14:30, 8, 12, 
42712671, 3566907742371345, 2018-04-05 20:18:22, 2018-04-05 20:14:30, 9, 7, 
42712673, 3566907742371345, 2018-04-05 20:18:25, 2018-04-05 20:12:50, 1, 48.8667602539, 
42712675, 3566907742371345, 2018-04-05 20:18:25, 2018-04-05 20:12:50, 2, 2.33336997032, 
42712677, 3566907742371345, 2018-04-05 20:18:25, 2018-04-05 20:12:50, 3, 0, 
42712678, 3566907742371345, 2018-04-05 20:18:25, 2018-04-05 20:14:30, 5, 24.1, 
42712679, 3566907742371345, 2018-04-05 20:18:25, 2018-04-05 20:12:50, 4, 24.3, 
42712686, 3566907742371345, 2018-04-05 20:18:29, 2018-04-05 20:12:50, 7, 12, 
42712687, 3566907742371345, 2018-04-05 20:18:29, 2018-04-05 20:12:50, 6, 1014.9, 
42712694, 3566907742371345, 2018-04-05 20:18:32, 2018-04-05 20:12:50, 8, 14, 
42712695, 3566907742371345, 2018-04-05 20:18:32, 2018-04-05 20:12:50, 9, 9, 
42712699, 3566907742371345, 2018-04-05 20:18:35, 2018-04-05 20:12:50, 5, 24.3, 
42712700, 35669077111271345, 2018-04-05 20:19:11, 2018-04-05 20:16:16, 1, 48.8667297363, 
42712701, 35669077111271345, 2018-04-05 20:19:12, 2018-04-05 20:16:16, 2, 2.33333992958, 
42712702, 35669077111271345, 2018-04-05 20:19:12, 2018-04-05 20:16:16, 3, 0, 
42712703, 35669077111271345, 2018-04-05 20:19:12, 2018-04-05 20:16:16, 4, 24, 
42712709, 35669077111271345, 2018-04-05 20:19:14, 2018-04-05 20:16:16, 6, 1014.8, 
42712711, 35669077111271345, 2018-04-05 20:19:14, 2018-04-05 20:16:16, 7, 9, 
42712717, 35669077111271345, 2018-04-05 20:19:17, 2018-04-05 20:16:16, 8, 10, 
42712719, 35669077111271345, 2018-04-05 20:19:17, 2018-04-05 20:16:16, 9, 7, 
42712721, 35669077111271345, 2018-04-05 20:19:19, 2018-04-05 20:14:43, 1, 48.8667297363, 
42712723, 35669077111271345, 2018-04-05 20:19:20, 2018-04-05 20:14:43, 2, 2.33333992958, 
42712725, 35669077111271345, 2018-04-05 20:19:20, 2018-04-05 20:14:43, 3, 0, 
42712726, 35669077111271345, 2018-04-05 20:19:20, 2018-04-05 20:16:16, 5, 26.6, 
42712727, 35669077111271345, 2018-04-05 20:19:20, 2018-04-05 20:14:43, 4, 23.9, 
42712734, 35669077111271345, 2018-04-05 20:19:22, 2018-04-05 20:14:43, 6, 1014.8, 
42712735, 35669077111271345, 2018-04-05 20:19:22, 2018-04-05 20:14:43, 7, 11, 
42712742, 35669077111271345, 2018-04-05 20:19:25, 2018-04-05 20:14:43, 9, 7, 
42712743, 35669077111271345, 2018-04-05 20:19:25, 2018-04-05 20:14:43, 8, 13, 
42712747, 35669077111271345, 2018-04-05 20:19:29, 2018-04-05 20:14:43, 5, 27.1, 
42712748, 3566907722371345, 2018-04-05 20:19:30, 2018-04-05 20:17:31, 1, 48.8667106628, 
42712749, 3566907722371345, 2018-04-05 20:19:30, 2018-04-05 20:17:31, 2, 2.33330988884, 
42712750, 3566907722371345, 2018-04-05 20:19:30, 2018-04-05 20:17:31, 3, 0, 
42712751, 3566907722371345, 2018-04-05 20:19:30, 2018-04-05 20:17:31, 4, 25.1, 
42712758, 3566907722371345, 2018-04-05 20:19:33, 2018-04-05 20:17:31, 6, 1014, 
42712759, 3566907722371345, 2018-04-05 20:19:33, 2018-04-05 20:17:31, 7, 6, 
42712766, 3566907722371345, 2018-04-05 20:19:36, 2018-04-05 20:17:31, 8, 10, 
42712767, 3566907722371345, 2018-04-05 20:19:36, 2018-04-05 20:17:31, 9, 3, 
42712774, 3566907722371345, 2018-04-05 20:19:39, 2018-04-05 20:17:31, 5, 1, 
42712775, 3566907722371345, 2018-04-05 20:19:39, 2018-04-05 20:17:31, 11, 0, 
42712776, 3566907722371345, 2018-04-05 20:19:42, 2018-04-05 20:15:58, 1, 48.8667106628, 
42712778, 3566907722371345, 2018-04-05 20:19:42, 2018-04-05 20:15:58, 2, 2.33330988884, 
42712780, 3566907722371345, 2018-04-05 20:19:42, 2018-04-05 20:15:58, 3, 0, 
42712782, 3566907722371345, 2018-04-05 20:19:42, 2018-04-05 20:15:58, 4, 25.1, 
42712783, 3566907722371345, 2018-04-05 20:19:42, 2018-04-05 20:15:58, 6, 1014, 
42712790, 3566907722371345, 2018-04-05 20:19:45, 2018-04-05 20:15:58, 7, 6, 
42712791, 3566907722371345, 2018-04-05 20:19:45, 2018-04-05 20:15:58, 8, 10, 
42712798, 3566907722371345, 2018-04-05 20:19:48, 2018-04-05 20:15:58, 9, 3, 
42712799, 3566907722371345, 2018-04-05 20:19:48, 2018-04-05 20:15:58, 5, 1, 
42712803, 3566907722371345, 2018-04-05 20:19:51, 2018-04-05 20:15:58, 11, 0, 
42712804, 3566907742371345, 2018-04-05 20:20:07, 2018-04-05 20:17:49, 1, 48.8667602539, 
42712805, 3566907742371345, 2018-04-05 20:20:07, 2018-04-05 20:17:49, 2, 2.33336997032, 
42712806, 35669077213271345, 2018-04-05 20:20:07, 2018-04-05 20:17:35, 1, 48.8667907715, 
42712807, 3566907742371345, 2018-04-05 20:20:07, 2018-04-05 20:17:49, 3, 0, 
42712808, 35669077213271345, 2018-04-05 20:20:07, 2018-04-05 20:17:35, 2, 2.33336997032, 
42712809, 3566907742371345, 2018-04-05 20:20:07, 2018-04-05 20:17:49, 4, 24.1, 
42712810, 35669077213271345, 2018-04-05 20:20:07, 2018-04-05 20:17:35, 3, 0, 
42712811, 35669077213271345, 2018-04-05 20:20:08, 2018-04-05 20:17:35, 4, 26.9, 
42712821, 3566907742371345, 2018-04-05 20:20:10, 2018-04-05 20:17:49, 6, 1015, 
42712823, 3566907742371345, 2018-04-05 20:20:10, 2018-04-05 20:17:49, 7, 9, 
42712825, 35669077213271345, 2018-04-05 20:20:10, 2018-04-05 20:17:35, 6, 1014.1, 
42712827, 35669077213271345, 2018-04-05 20:20:10, 2018-04-05 20:17:35, 7, 10, 
42712840, 3566907742371345, 2018-04-05 20:20:13, 2018-04-05 20:17:49, 9, 7, 
42712841, 35669077213271345, 2018-04-05 20:20:13, 2018-04-05 20:17:35, 8, 10, 
42712842, 35669077213271345, 2018-04-05 20:20:13, 2018-04-05 20:17:35, 9, 9, 
42712843, 3566907742371345, 2018-04-05 20:20:13, 2018-04-05 20:17:49, 8, 10, 
42712849, 3566907742371345, 2018-04-05 20:20:16, 2018-04-05 20:17:49, 5, 23.5, 
42712851, 35669077213271345, 2018-04-05 20:20:16, 2018-04-05 20:17:35, 5, 24.2, 
42712852, 3566907742371345, 2018-04-05 20:21:08, 2018-04-05 20:19:29, 1, 48.8667602539, 
42712853, 3566907742371345, 2018-04-05 20:21:08, 2018-04-05 20:19:29, 2, 2.33336997032, 
42712854, 3566907742371345, 2018-04-05 20:21:08, 2018-04-05 20:19:29, 3, 0, 
42712855, 3566907742371345, 2018-04-05 20:21:08, 2018-04-05 20:19:29, 4, 24.1, 
42712862, 3566907742371345, 2018-04-05 20:21:10, 2018-04-05 20:19:29, 6, 1015, 
42712863, 3566907742371345, 2018-04-05 20:21:11, 2018-04-05 20:19:29, 7, 8, 
42712864, 35669077111271345, 2018-04-05 20:21:11, 2018-04-05 20:19:23, 1, 48.8667297363, 
42712865, 35669077111271345, 2018-04-05 20:21:11, 2018-04-05 20:19:23, 2, 2.33333992958, 
42712866, 35669077111271345, 2018-04-05 20:21:11, 2018-04-05 20:19:23, 3, 0, 
42712867, 35669077111271345, 2018-04-05 20:21:11, 2018-04-05 20:19:23, 4, 24.1, 
42712873, 3566907742371345, 2018-04-05 20:21:13, 2018-04-05 20:19:29, 8, 8, 
42712875, 3566907742371345, 2018-04-05 20:21:13, 2018-04-05 20:19:29, 9, 6, 
42712882, 35669077111271345, 2018-04-05 20:21:14, 2018-04-05 20:19:23, 6, 1014.9, 
42712883, 35669077111271345, 2018-04-05 20:21:14, 2018-04-05 20:19:23, 7, 9, 
42712892, 35669077111271345, 2018-04-05 20:21:16, 2018-04-05 20:19:23, 8, 10, 
42712894, 35669077111271345, 2018-04-05 20:21:16, 2018-04-05 20:19:23, 9, 8, 
42712895, 3566907742371345, 2018-04-05 20:21:16, 2018-04-05 20:19:29, 5, 23.4, 
42712897, 35669077111271345, 2018-04-05 20:21:19, 2018-04-05 20:17:49, 1, 48.8667297363, 
42712899, 35669077111271345, 2018-04-05 20:21:19, 2018-04-05 20:17:49, 2, 2.33333992958, 
42712901, 35669077111271345, 2018-04-05 20:21:19, 2018-04-05 20:17:49, 3, 0, 
42712902, 35669077111271345, 2018-04-05 20:21:19, 2018-04-05 20:19:23, 5, 26, 
42712903, 35669077111271345, 2018-04-05 20:21:19, 2018-04-05 20:17:49, 4, 24, 
42712910, 35669077111271345, 2018-04-05 20:21:22, 2018-04-05 20:17:49, 6, 1014.9, 
42712911, 35669077111271345, 2018-04-05 20:21:22, 2018-04-05 20:17:49, 7, 9, 
42712912, 35669077252071345, 2018-04-05 20:21:22, 2018-04-05 20:18:19, 1, 48.866771698, 
42712913, 35669077252071345, 2018-04-05 20:21:22, 2018-04-05 20:18:19, 2, 2.33338999748, 
42712914, 35669077252071345, 2018-04-05 20:21:23, 2018-04-05 20:18:19, 3, 0, 
42712915, 35669077252071345, 2018-04-05 20:21:23, 2018-04-05 20:18:19, 4, 20.3, 
42712922, 35669077252071345, 2018-04-05 20:21:25, 2018-04-05 20:18:19, 6, 1016.6, 
42712926, 35669077111271345, 2018-04-05 20:21:25, 2018-04-05 20:17:49, 8, 9, 
42712927, 35669077111271345, 2018-04-05 20:21:25, 2018-04-05 20:17:49, 9, 7, 
42712931, 35669077252071345, 2018-04-05 20:21:26, 2018-04-05 20:18:19, 7, 9, 
42712935, 35669077252071345, 2018-04-05 20:21:28, 2018-04-05 20:18:19, 8, 11, 
42712939, 35669077111271345, 2018-04-05 20:21:28, 2018-04-05 20:17:49, 5, 26.3, 
42712943, 35669077252071345, 2018-04-05 20:21:29, 2018-04-05 20:18:19, 9, 6, 
42712947, 35669077252071345, 2018-04-05 20:21:31, 2018-04-05 20:18:19, 5, 28.3, 
42712948, 35669077252071345, 2018-04-05 20:21:32, 2018-04-05 20:12:40, 1, 48.8667182922, 
42712949, 35669077252071345, 2018-04-05 20:21:32, 2018-04-05 20:12:40, 2, 2.33334994316, 
42712950, 35669077252071345, 2018-04-05 20:21:32, 2018-04-05 20:12:40, 3, 0, 
42712951, 35669077252071345, 2018-04-05 20:21:32, 2018-04-05 20:12:40, 4, 22.5, 
42712955, 35669077252071345, 2018-04-05 20:21:33, 2018-04-05 20:12:40, 6, 1016.7, 
42712959, 35669077252071345, 2018-04-05 20:21:35, 2018-04-05 20:12:40, 7, 9, 
42712963, 35669077252071345, 2018-04-05 20:21:36, 2018-04-05 20:12:40, 8, 9, 
42712967, 35669077252071345, 2018-04-05 20:21:38, 2018-04-05 20:12:40, 9, 7, 
42712971, 35669077252071345, 2018-04-05 20:21:39, 2018-04-05 20:12:40, 5, 25, 
42712972, 35669077213271345, 2018-04-05 20:22:07, 2018-04-05 20:19:09, 1, 48.8667907715, 
42712973, 35669077213271345, 2018-04-05 20:22:07, 2018-04-05 20:19:09, 2, 2.33336997032, 
42712974, 35669077213271345, 2018-04-05 20:22:07, 2018-04-05 20:19:09, 3, 0, 
42712975, 35669077213271345, 2018-04-05 20:22:07, 2018-04-05 20:19:09, 4, 27, 
42712981, 35669077213271345, 2018-04-05 20:22:10, 2018-04-05 20:19:09, 6, 1014.2, 
42712983, 35669077213271345, 2018-04-05 20:22:10, 2018-04-05 20:19:09, 7, 9, 
42712989, 35669077213271345, 2018-04-05 20:22:12, 2018-04-05 20:19:09, 8, 9, 
42712991, 35669077213271345, 2018-04-05 20:22:13, 2018-04-05 20:19:09, 9, 7, 
42712995, 35669077213271345, 2018-04-05 20:22:15, 2018-04-05 20:19:09, 5, 23.8, 
42712996, 35669077252071345, 2018-04-05 20:22:23, 2018-04-05 20:19:52, 1, 48.866771698, 
