id, timestamp, node_id, node_name, gps_lat, gps_lng, gps_alt, temperatre, humidity, pressure, pm2.5, pm10, pm1.0, formaldehyde, no2,bc
10189,2018-03-21 05:56:00+01, 35669077133271345, AirParif6, 48.7088546753, 2.14878487587, 168, 3.5, 59.3,1010.6,17,20,12,,,
10195,2018-03-21 05:58:00+01, 35669077133271345, AirParif6, 48.708946228, 2.14879155159, 166, 3.2, 58.6,1010.7,17,21,11,,,
10201,2018-03-21 05:59:00+01, 35669077133271345, AirParif6, 48.7089042664, 2.14879560471, 174, 3.2, 58.8,1010.7,16,18,11,,,
10208,2018-03-21 06:01:00+01, 35669077133271345, AirParif6, 48.7088317871, 2.14877867699, 170, 3.6, 59.3,1010.7,16,20,11,,,
10217,2018-03-21 06:03:00+01, 35669077133271345, AirParif6, 48.7088432312, 2.1487839222, 169, 3.3, 59.1,1010.6,17,21,11,,,
10223,2018-03-21 06:04:00+01, 35669077133271345, AirParif6, 48.7088050842, 2.14883327484, 170, 3.3, 59.5,1010.7,15,16,10,,,
10229,2018-03-21 06:06:00+01, 35669077133271345, AirParif6, 48.7088317871, 2.14887189865, 167, 3.2, 59.5,1010.7,17,19,11,,,
10236,2018-03-21 06:08:00+01, 35669077133271345, AirParif6, 48.7089118958, 2.14883446693, 173, 3.2, 59.5,1010.7,18,22,11,,,
10244,2018-03-21 06:09:00+01, 35669077133271345, AirParif6, 48.7088623047, 2.14886903763, 164, 3.3, 60.1,1010.7,16,19,10,,,
10253,2018-03-21 06:11:00+01, 35669077133271345, AirParif6, 48.7089004517, 2.14879179001, 164, 3.3, 60,1010.7,17,20,12,,,
10257,2018-03-21 06:13:00+01, 35669077133271345, AirParif6, 48.7088813782, 2.14882469177, 166, 3.1, 59.9,1010.7,16,18,11,,,
10265,2018-03-21 06:14:00+01, 35669077133271345, AirParif6, 48.7088851929, 2.14887213707, 162, 3.1, 59.5,1010.7,16,20,11,,,
10274,2018-03-21 06:16:00+01, 35669077133271345, AirParif6, 48.708896637, 2.1488711834, 156, 3, 59.8,1010.7,16,18,11,,,
10278,2018-03-21 06:18:00+01, 35669077133271345, AirParif6, 48.7089309692, 2.14879727364, 166, 3.3, 59.7,1010.7,16,21,12,,,
10286,2018-03-21 06:19:00+01, 35669077133271345, AirParif6, 48.7088928223, 2.14880537987, 158, 3.1, 60.3,1010.7,17,23,12,,,
10297,2018-03-21 06:21:00+01, 35669077133271345, AirParif6, 48.7089157104, 2.14880347252, 166, 3.1, 59.8,1010.7,17,20,11,,,
10305,2018-03-21 06:23:00+01, 35669077133271345, AirParif6, 48.70885849, 2.14883971214, 167, 3, 59.9,1010.8,15,18,10,,,
10306,2018-03-21 06:24:00+01, 35669077133271345, AirParif6, 48.7088890076, 2.1488571167, 172, 3.2, 60.1,1010.8,14,18,10,,,
10314,2018-03-21 06:26:00+01, 35669077133271345, AirParif6, 48.7088928223, 2.14878177643, 164, 3.1, 60.1,1010.8,17,20,12,,,
10322,2018-03-21 06:28:00+01, 35669077133271345, AirParif6, 48.7088165283, 2.14881873131, 165, 3.2, 60.3,1010.8,17,23,11,,,
10327,2018-03-21 06:29:00+01, 35669077133271345, AirParif6, 48.7088241577, 2.14889740944, 169, 3.4, 59.9,1010.8,18,22,12,,,
10336,2018-03-21 06:31:00+01, 35669077133271345, AirParif6, 48.708820343, 2.14881777763, 159, 3.3, 59.7,1010.8,17,20,11,,,
10343,2018-03-21 06:33:00+01, 35669077133271345, AirParif6, 48.7088813782, 2.14880156517, 154, 3.3, 60.1,1010.8,17,20,11,,,
10348,2018-03-21 06:34:00+01, 35669077133271345, AirParif6, 48.7088775635, 2.14885616302, 163, 3.3, 59.3,1010.9,19,22,11,,,
10356,2018-03-21 06:36:00+01, 35669077133271345, AirParif6, 48.7088661194, 2.14882993698, 166, 3.1, 59.7,1010.9,15,18,10,,,
10363,2018-03-21 06:38:00+01, 35669077133271345, AirParif6, 48.7088546753, 2.14888548851, 164, 3.2, 59.8,1010.9,16,19,10,,,
10369,2018-03-21 06:39:00+01, 35669077133271345, AirParif6, 48.7088851929, 2.14889574051, 163, 3.3, 60.1,1010.8,16,18,11,,,
10377,2018-03-21 06:41:00+01, 35669077133271345, AirParif6, 48.7088890076, 2.14886164665, 167, 3.1, 60.1,1010.8,16,20,11,,,
10385,2018-03-21 06:43:00+01, 35669077133271345, AirParif6, 48.7088928223, 2.14890909195, 173, 3.3, 60.6,1011,17,19,10,,,
10389,2018-03-21 06:44:00+01, 35669077133271345, AirParif6, 48.7088928223, 2.14883255959, 169, 2.9, 60,1011,17,22,10,,,
10398,2018-03-21 06:46:00+01, 35669077133271345, AirParif6, 48.7088890076, 2.14893507957, 173, 3.4, 60.7,1011,18,23,12,,,
10407,2018-03-21 06:48:00+01, 35669077133271345, AirParif6, 48.7088508606, 2.148884058, 173, 3.1, 61,1011,14,19,10,,,
10411,2018-03-21 06:49:00+01, 35669077133271345, AirParif6, 48.7088432312, 2.14886856079, 163, 3.1, 60.9,1011,16,21,11,,,
10423,2018-03-21 06:51:00+01, 35669077133271345, AirParif6, 48.7089195251, 2.14893889427, 174, 3.2, 61.1,1011,17,20,11,,,
10426,2018-03-21 06:53:00+01, 35669077133271345, AirParif6, 48.7088851929, 2.14899873734, 168, 2.7, 60.3,1011.1,16,19,11,,,
10434,2018-03-21 06:54:00+01, 35669077133271345, AirParif6, 48.7088623047, 2.14896774292, 168, 2.7, 60.9,1011,17,21,11,,,
10442,2018-03-21 06:56:00+01, 35669077133271345, AirParif6, 48.7089042664, 2.14897012711, 172, 3.1, 61.2,1011,17,23,11,,,
10451,2018-03-21 06:58:00+01, 35669077133271345, AirParif6, 48.7088928223, 2.14887881279, 171, 3, 61.4,1011.1,18,23,11,,,
10453,2018-03-21 06:59:00+01, 35669077133271345, AirParif6, 48.7089233398, 2.14889502525, 168, 2.8, 60.7,1011.1,16,18,10,,,
10461,2018-03-21 07:01:00+01, 35669077133271345, AirParif6, 48.70885849, 2.14891242981, 169, 2.4, 60.5,1011,15,17,10,,,
10468,2018-03-21 07:03:00+01, 35669077133271345, AirParif6, 48.7088699341, 2.14893555641, 178, 2.9, 60.9,1011,17,22,10,,,
10474,2018-03-21 07:04:00+01, 35669077133271345, AirParif6, 48.70885849, 2.14898848534, 182, 3.1, 61.4,1011.1,18,20,11,,,
10481,2018-03-21 07:06:00+01, 35669077133271345, AirParif6, 48.7088356018, 2.1490445137, 182, 3, 61,1011,17,19,11,,,
10488,2018-03-21 07:08:00+01, 35669077133271345, AirParif6, 48.7088432312, 2.14893317223, 172, 3, 60.9,1011,15,18,10,,,
10496,2018-03-21 07:09:00+01, 35669077133271345, AirParif6, 48.708820343, 2.14888477325, 181, 3.2, 60.5,1011,18,21,12,,,
10503,2018-03-21 07:11:00+01, 35669077133271345, AirParif6, 48.7088661194, 2.14884376526, 189, 3.4, 60.8,1011,17,21,11,,,
10511,2018-03-21 07:13:00+01, 35669077133271345, AirParif6, 48.7088279724, 2.14883542061, 183, 3.4, 60.3,1011.1,17,21,11,,,
10518,2018-03-21 07:14:00+01, 35669077133271345, AirParif6, 48.7088775635, 2.14884662628, 180, 3.5, 60,1011.1,17,20,11,,,
10528,2018-03-21 07:16:00+01, 35669077133271345, AirParif6, 48.7088623047, 2.148884058, 174, 3.9, 59.6,1011.2,16,22,11,,,
10532,2018-03-21 07:18:00+01, 35669077133271345, AirParif6, 48.70885849, 2.14891290665, 171, 3.6, 58.8,1011.1,19,23,11,,,
10537,2018-03-21 07:19:00+01, 35669077133271345, AirParif6, 48.7088851929, 2.14885640144, 160, 4, 59.3,1011.2,18,19,11,,,
10545,2018-03-21 07:21:00+01, 35669077133271345, AirParif6, 48.7088737488, 2.14895892143, 169, 3.7, 58.7,1011.3,17,19,10,,,
10553,2018-03-21 07:23:00+01, 35669077133271345, AirParif6, 48.7088851929, 2.14880824089, 166, 4.1, 59.1,1011.3,17,20,10,,,
10560,2018-03-21 07:24:00+01, 35669077133271345, AirParif6, 48.708896637, 2.14877462387, 164, 3.4, 58,1011.3,17,20,10,,,
10568,2018-03-21 07:26:00+01, 35669077133271345, AirParif6, 48.7088813782, 2.14879608154, 161, 3.9, 59,1011.3,19,23,12,,,
10574,2018-03-21 07:28:00+01, 35669077133271345, AirParif6, 48.7089157104, 2.14877152443, 164, 4, 59.1,1011.2,18,22,12,,,
10579,2018-03-21 07:29:00+01, 35669077133271345, AirParif6, 48.7089195251, 2.14877915382, 155, 3.6, 59.1,1011.4,19,24,12,,,
10590,2018-03-21 07:31:00+01, 35669077133271345, AirParif6, 48.7088699341, 2.14881277084, 156, 3.8, 59.2,1011.3,17,22,11,,,
10594,2018-03-21 07:33:00+01, 35669077133271345, AirParif6, 48.7089233398, 2.14888978004, 172, 4.1, 59,1011.3,18,23,12,,,
10602,2018-03-21 07:34:00+01, 35669077133271345, AirParif6, 48.7088737488, 2.14885258675, 164, 3.9, 58.3,1011.2,18,23,11,,,
10608,2018-03-21 07:36:00+01, 35669077133271345, AirParif6, 48.70885849, 2.14891219139, 166, 4.1, 57.8,1011.3,17,18,10,,,
10614,2018-03-21 07:38:00+01, 35669077133271345, AirParif6, 48.7089729309, 2.14881753922, 171, 4.2, 58.2,1011.2,18,24,12,,,
10621,2018-03-21 07:39:00+01, 35669077133271345, AirParif6, 48.7088623047, 2.14888834953, 153, 3.9, 57.1,1011.3,16,19,11,,,
10630,2018-03-21 07:41:00+01, 35669077133271345, AirParif6, 48.7088432312, 2.14888119698, 148, 4.6, 57.1,1011.4,18,24,11,,,
10634,2018-03-21 07:43:00+01, 35669077133271345, AirParif6, 48.7088928223, 2.14883232117, 158, 4.3, 56.9,1011.4,17,22,11,,,
10643,2018-03-21 07:44:00+01, 35669077133271345, AirParif6, 48.7089195251, 2.14883470535, 166, 4.4, 56.5,1011.4,18,22,11,,,
10651,2018-03-21 07:46:00+01, 35669077133271345, AirParif6, 48.7089080811, 2.14880108833, 165, 4.4, 57,1011.4,18,26,12,,,
10655,2018-03-21 07:48:00+01, 35669077133271345, AirParif6, 48.7088699341, 2.14882993698, 163, 4.3, 57.2,1011.4,20,24,12,,,
10665,2018-03-21 07:49:00+01, 35669077133271345, AirParif6, 48.7088699341, 2.14885473251, 156, 4.4, 57.2,1011.4,19,24,12,,,
10670,2018-03-21 07:51:00+01, 35669077133271345, AirParif6, 48.7089042664, 2.14887619019, 159, 4.2, 56.8,1011.5,18,22,12,,,
10678,2018-03-21 07:53:00+01, 35669077133271345, AirParif6, 48.7089080811, 2.14883971214, 161, 4.5, 57,1011.5,19,22,12,,,
10685,2018-03-21 07:54:00+01, 35669077133271345, AirParif6, 48.7088775635, 2.14887261391, 165, 4.2, 56.9,1011.5,18,22,12,,,
10697,2018-03-21 07:56:00+01, 35669077133271345, AirParif6, 48.7088012695, 2.14888954163, 153, 4.1, 57,1011.4,19,25,12,,,
10699,2018-03-21 07:58:00+01, 35669077133271345, AirParif6, 48.7089233398, 2.14874362946, 169, 4.1, 57.2,1011.5,18,20,11,,,
10707,2018-03-21 07:59:00+01, 35669077133271345, AirParif6, 48.7088890076, 2.14878463745, 169, 4.4, 57,1011.6,19,24,13,,,
10713,2018-03-21 08:01:00+01, 35669077133271345, AirParif6, 48.7088546753, 2.14884972572, 162, 4.5, 57.2,1011.5,18,21,11,,,
10718,2018-03-21 08:03:00+01, 35669077133271345, AirParif6, 48.7088775635, 2.14884877205, 169, 4.3, 56.6,1011.5,18,23,12,,,
10727,2018-03-21 08:04:00+01, 35669077133271345, AirParif6, 48.7088012695, 2.14884996414, 161, 4.3, 57.2,1011.4,18,22,12,,,
10736,2018-03-21 08:06:00+01, 35669077133271345, AirParif6, 48.7088012695, 2.14881300926, 170, 4.2, 56.5,1011.6,17,21,11,,,
10740,2018-03-21 08:08:00+01, 35669077133271345, AirParif6, 48.70885849, 2.14879846573, 159, 4.3, 56.3,1011.3,18,23,12,,,
10751,2018-03-21 08:09:00+01, 35669077133271345, AirParif6, 48.7088699341, 2.14896059036, 160, 4.5, 56.5,1011.3,17,23,12,,,
10758,2018-03-21 08:11:00+01, 35669077133271345, AirParif6, 48.7088241577, 2.14894890785, 170, 4.7, 56,1011.3,18,21,12,,,
10761,2018-03-21 08:13:00+01, 35669077133271345, AirParif6, 48.7089271545, 2.14890027046, 159, 4.8, 56,1011.2,17,20,12,,,
10770,2018-03-21 08:14:00+01, 35669077133271345, AirParif6, 48.7088546753, 2.14889836311, 161, 4.8, 55.2,1011.2,16,19,11,,,
10780,2018-03-21 08:16:00+01, 35669077133271345, AirParif6, 48.7089042664, 2.14885139465, 160, 5.1, 54.4,1011.2,17,19,12,,,
10783,2018-03-21 08:18:00+01, 35669077133271345, AirParif6, 48.7088928223, 2.14876151085, 151, 5.2, 53.9,1011.2,16,22,11,,,
10792,2018-03-21 08:19:00+01, 35669077133271345, AirParif6, 48.7089157104, 2.14881873131, 156, 5.4, 53.6,1011.3,16,21,10,,,
10798,2018-03-21 08:21:00+01, 35669077133271345, AirParif6, 48.7088546753, 2.14884400368, 154, 5.4, 53.2,1011.5,18,21,11,,,
10804,2018-03-21 08:23:00+01, 35669077133271345, AirParif6, 48.7088127136, 2.14874172211, 174, 5.6, 53,1011.3,16,19,10,,,
10810,2018-03-21 08:24:00+01, 35669077133271345, AirParif6, 48.7088432312, 2.14879155159, 165, 5.7, 51.8,1011.6,16,19,10,,,
10818,2018-03-21 08:26:00+01, 35669077133271345, AirParif6, 48.7088699341, 2.14876723289, 164, 5.8, 51.5,1011.7,17,20,12,,,
10825,2018-03-21 08:28:00+01, 35669077133271345, AirParif6, 48.7088356018, 2.14881110191, 182, 5.8, 52.1,1011.6,17,19,11,,,
10835,2018-03-21 08:29:00+01, 35669077133271345, AirParif6, 48.7088317871, 2.14879560471, 175, 5.9, 51.6,1011.7,17,20,12,,,
10839,2018-03-21 08:31:00+01, 35669077133271345, AirParif6, 48.708896637, 2.14878439903, 170, 5.8, 51.7,1011.7,19,24,13,,,
10845,2018-03-21 08:33:00+01, 35669077133271345, AirParif6, 48.7089691162, 2.14871454239, 179, 5.8, 51.5,1011.7,18,22,12,,,
10854,2018-03-21 08:34:00+01, 35669077133271345, AirParif6, 48.7088394165, 2.1487467289, 178, 5.4, 51.8,1011.7,18,21,13,,,
10863,2018-03-21 08:36:00+01, 35669077133271345, AirParif6, 48.7088432312, 2.1487967968, 169, 5.6, 52.7,1011.8,17,21,12,,,
10867,2018-03-21 08:38:00+01, 35669077133271345, AirParif6, 48.7088661194, 2.14882588387, 160, 4.9, 51.7,1011.8,18,21,12,,,
10873,2018-03-21 08:39:00+01, 35669077133271345, AirParif6, 48.7088356018, 2.14891171455, 161, 5.2, 52,1011.8,21,26,13,,,
10881,2018-03-21 08:41:00+01, 35669077133271345, AirParif6, 48.708946228, 2.14885354042, 158, 5.5, 52.6,1011.8,19,25,13,,,
10886,2018-03-21 08:43:00+01, 35669077133271345, AirParif6, 48.7090187073, 2.14874911308, 155, 4.9, 52.6,1011.8,21,26,13,,,
10895,2018-03-21 08:44:00+01, 35669077133271345, AirParif6, 48.7090682983, 2.14875626564, 164, 4.6, 52.5,1011.8,21,26,13,,,
10906,2018-03-21 08:46:00+01, 35669077133271345, AirParif6, 48.7089614868, 2.14871644974, 167, 4.9, 53.3,1011.8,23,27,14,,,
10909,2018-03-21 08:48:00+01, 35669077133271345, AirParif6, 48.7090187073, 2.14860057831, 163, 5, 52.9,1011.7,22,24,13,,,
10915,2018-03-21 08:49:00+01, 35669077133271345, AirParif6, 48.7088165283, 2.14892172813, 181, 5.5, 53.3,1011.9,20,26,12,,,
10924,2018-03-21 08:51:00+01, 35669077133271345, AirParif6, 48.7086830139, 2.1489303112, 188, 5.3, 53.6,1011.9,20,24,12,,,
10929,2018-03-21 08:52:00+01, 35669077133271345, AirParif6, 48.7087631226, 2.14880394936, 181, 5.3, 53,1011.9,18,22,12,,,
10936,2018-03-21 08:54:00+01, 35669077133271345, AirParif6, 48.7088088989, 2.1488301754, 168, 5.2, 52,1011.9,20,24,13,,,
10945,2018-03-21 08:56:00+01, 35669077133271345, AirParif6, 48.7089271545, 2.14883303642, 172, 5.3, 52.2,1012,18,22,12,,,
10949,2018-03-21 08:57:00+01, 35669077133271345, AirParif6, 48.7088661194, 2.14887976646, 166, 5.4, 51.7,1012,18,21,11,,,
10958,2018-03-21 08:59:00+01, 35669077133271345, AirParif6, 48.7088546753, 2.14887738228, 166, 5.4, 52.6,1012,19,21,12,,,
10967,2018-03-21 09:01:00+01, 35669077133271345, AirParif6, 48.7088241577, 2.14882731438, 166, 5.2, 52,1012.1,19,23,13,,,
10972,2018-03-21 09:02:00+01, 35669077133271345, AirParif6, 48.7088088989, 2.14890146255, 164, 5.3, 52.1,1012.1,19,21,12,,,
10980,2018-03-21 09:04:00+01, 35669077133271345, AirParif6, 48.7088928223, 2.14892435074, 157, 5.3, 52.8,1012.1,19,23,12,,,
10988,2018-03-21 09:06:00+01, 35669077133271345, AirParif6, 48.7089538574, 2.14874958992, 173, 5.3, 53.3,1012,21,25,13,,,
10990,2018-03-21 09:07:00+01, 35669077133271345, AirParif6, 48.7088508606, 2.14891791344, 165, 5.1, 53.5,1012.1,20,23,13,,,
11000,2018-03-21 09:09:00+01, 35669077133271345, AirParif6, 48.7090263367, 2.14878153801, 145, 5.4, 52.8,1012,21,28,13,,,
11010,2018-03-21 09:11:00+01, 35669077133271345, AirParif6, 48.7088623047, 2.1489200592, 167, 5, 51.9,1012,20,24,14,,,
11012,2018-03-21 09:12:00+01, 35669077133271345, AirParif6, 48.7088241577, 2.14893889427, 159, 4.8, 52.6,1011.9,23,28,14,,,
11020,2018-03-21 09:14:00+01, 35669077133271345, AirParif6, 48.7089347839, 2.1489739418, 152, 5.4, 54.9,1011.9,20,22,13,,,
11028,2018-03-21 09:16:00+01, 35669077133271345, AirParif6, 48.7089233398, 2.14888954163, 158, 5.5, 52.9,1012,18,21,12,,,
11033,2018-03-21 09:17:00+01, 35669077133271345, AirParif6, 48.7087898254, 2.14886236191, 186, 5.7, 52.1,1012,19,22,12,,,
11042,2018-03-21 09:19:00+01, 35669077133271345, AirParif6, 48.7088661194, 2.14887428284, 166, 5.8, 52.2,1012,20,23,13,,,
11052,2018-03-21 09:21:00+01, 35669077133271345, AirParif6, 48.7089538574, 2.14884829521, 166, 5.7, 51.2,1012.1,20,22,14,,,
11057,2018-03-21 09:22:00+01, 35669077133271345, AirParif6, 48.7089500427, 2.14878606796, 164, 5.9, 52.1,1012,21,24,14,,,
11064,2018-03-21 09:24:00+01, 35669077133271345, AirParif6, 48.7088623047, 2.14891505241, 160, 5.7, 51.3,1012.1,22,26,13,,,
11070,2018-03-21 09:26:00+01, 35669077133271345, AirParif6, 48.7089996338, 2.1488301754, 159, 5.7, 52.3,1012.1,20,25,13,,,
11074,2018-03-21 09:27:00+01, 35669077133271345, AirParif6, 48.7089118958, 2.14873051643, 170, 5.7, 52.1,1012.1,20,25,13,,,
11086,2018-03-21 09:29:00+01, 35669077133271345, AirParif6, 48.7088890076, 2.14885878563, 167, 5.8, 51.8,1012.1,23,28,14,,,
11093,2018-03-21 09:31:00+01, 35669077133271345, AirParif6, 48.7088394165, 2.14895343781, 166, 5.8, 51,1012.1,22,26,15,,,
11095,2018-03-21 09:32:00+01, 35669077133271345, AirParif6, 48.7089004517, 2.14891648293, 160, 5.5, 51.8,1012.2,24,30,16,,,
11107,2018-03-21 09:34:00+01, 35669077133271345, AirParif6, 48.7088699341, 2.14884448051, 166, 5.2, 51.8,1012,23,27,15,,,
11115,2018-03-21 09:36:00+01, 35669077133271345, AirParif6, 48.7089767456, 2.14881062508, 147, 5.7, 52.5,1012.1,23,27,15,,,
11120,2018-03-21 09:37:00+01, 35669077133271345, AirParif6, 48.7089424133, 2.1488468647, 163, 5.6, 52,1012.2,21,25,14,,,
11129,2018-03-21 09:39:00+01, 35669077133271345, AirParif6, 48.7089233398, 2.14887619019, 159, 6, 51.6,1012.1,22,24,14,,,
11133,2018-03-21 09:41:00+01, 35669077133271345, AirParif6, 48.708896637, 2.14882922173, 159, 6, 52.5,1012.2,21,24,13,,,
11141,2018-03-21 09:42:00+01, 35669077133271345, AirParif6, 48.7089157104, 2.14883184433, 169, 6.3, 50.3,1012.1,21,25,14,,,
11148,2018-03-21 09:44:00+01, 35669077133271345, AirParif6, 48.7088699341, 2.14889097214, 161, 6, 50,1012.2,23,27,14,,,
11155,2018-03-21 09:46:00+01, 35669077133271345, AirParif6, 48.7088546753, 2.14880800247, 156, 5.9, 50,1012.2,22,25,15,,,
11159,2018-03-21 09:47:00+01, 35669077133271345, AirParif6, 48.7089309692, 2.14886522293, 155, 5.8, 50,1012.2,22,26,15,,,
11170,2018-03-21 09:49:00+01, 35669077133271345, AirParif6, 48.7089118958, 2.14890193939, 150, 5.5, 49.8,1012.3,22,26,15,,,
11178,2018-03-21 09:51:00+01, 35669077133271345, AirParif6, 48.7089309692, 2.14885115623, 158, 5.7, 50.8,1012.3,22,25,14,,,
11184,2018-03-21 09:52:00+01, 35669077133271345, AirParif6, 48.7089653015, 2.14889788628, 148, 4.7, 50.7,1012.4,24,28,16,,,
11192,2018-03-21 09:54:00+01, 35669077133271345, AirParif6, 48.7090454102, 2.14892911911, 163, 4.6, 53.2,1012.2,24,28,15,,,
11197,2018-03-21 09:56:00+01, 35669077133271345, AirParif6, 48.7089233398, 2.14882326126, 159, 4.3, 54.1,1012.4,26,30,17,,,
11203,2018-03-21 09:57:00+01, 35669077133271345, AirParif6, 48.7088432312, 2.14890909195, 150, 4.3, 54.4,1012.3,26,32,17,,,
11211,2018-03-21 10:03:00+01, 35669077133271345, AirParif6, 48.7089004517, 2.14892816544, 173, 4.3, 54.3,1012.3,28,33,18,,,
11221,2018-03-21 10:04:00+01, 35669077133271345, AirParif6, 48.7088050842, 2.14891505241, 163, 4.9, 54.6,1012.4,25,30,16,,,
11227,2018-03-21 10:06:00+01, 35669077133271345, AirParif6, 48.7088699341, 2.14891958237, 156, 4.3, 53.6,1012.4,27,31,16,,,
11231,2018-03-21 10:08:00+01, 35669077133271345, AirParif6, 48.7088661194, 2.14888978004, 162, 4.4, 53.8,1012.4,24,29,17,,,
11236,2018-03-21 10:09:00+01, 35669077133271345, AirParif6, 48.7088890076, 2.14894223213, 165, 4.9, 54.1,1012.4,25,32,16,,,
11241,2018-03-21 10:11:00+01, 35669077133271345, AirParif6, 48.7088661194, 2.14895796776, 163, 5.2, 53.2,1012.3,26,31,18,,,
11250,2018-03-21 10:13:00+01, 35669077133271345, AirParif6, 48.7088165283, 2.14894151688, 159, 4.7, 52.7,1012.4,28,33,19,,,
11254,2018-03-21 10:14:00+01, 35669077133271345, AirParif6, 48.7088165283, 2.14881324768, 153, 4.7, 53.8,1012.2,25,31,16,,,
11262,2018-03-21 10:16:00+01, 35669077133271345, AirParif6, 48.7088775635, 2.14883422852, 162, 4.8, 54.4,1012.4,26,33,17,,,
11267,2018-03-21 10:18:00+01, 35669077133271345, AirParif6, 48.7088546753, 2.14886212349, 161, 4.9, 53.3,1012.3,27,32,17,,,
11274,2018-03-21 10:19:00+01, 35669077133271345, AirParif6, 48.7088356018, 2.14882421494, 153, 4.8, 52.7,1012.3,25,30,17,,,
11279,2018-03-21 10:21:00+01, 35669077133271345, AirParif6, 48.7088775635, 2.14882659912, 153, 5.4, 53.7,1012.2,24,28,15,,,
11286,2018-03-21 10:23:00+01, 35669077133271345, AirParif6, 48.7088813782, 2.14884305, 156, 5.2, 52,1012.3,24,29,15,,,
11290,2018-03-21 10:24:00+01, 35669077133271345, AirParif6, 48.7088241577, 2.14886474609, 158, 4.9, 53,1012.3,25,27,16,,,
11295,2018-03-21 10:26:00+01, 35669077133271345, AirParif6, 48.7089691162, 2.14884757996, 170, 5, 50.9,1012.3,23,29,15,,,
11305,2018-03-21 10:28:00+01, 35669077133271345, AirParif6, 48.7088851929, 2.14884734154, 160, 5.4, 51.4,1012.3,22,26,15,,,
11306,2018-03-21 10:29:00+01, 35669077133271345, AirParif6, 48.7088890076, 2.14882421494, 151, 5.8, 51.1,1012.2,22,24,14,,,
11315,2018-03-21 10:31:00+01, 35669077133271345, AirParif6, 48.7089271545, 2.1488673687, 166, 5.8, 50.9,1012.2,21,25,14,,,
11323,2018-03-21 10:33:00+01, 35669077133271345, AirParif6, 48.7089195251, 2.14882302284, 159, 5.6, 50,1012.3,21,27,14,,,
11327,2018-03-21 10:34:00+01, 35669077133271345, AirParif6, 48.7088394165, 2.14885592461, 152, 5.5, 49.7,1012.2,20,23,13,,,
11333,2018-03-21 10:36:00+01, 35669077133271345, AirParif6, 48.7089576721, 2.14882421494, 169, 5.5, 49.4,1012.2,21,25,13,,,
11336,2018-03-21 10:38:00+01, 35669077133271345, AirParif6, 48.7088775635, 2.14879870415, 155, 6.1, 51,1012.2,18,21,13,,,
11347,2018-03-21 10:39:00+01, 35669077133271345, AirParif6, 48.7089271545, 2.14888691902, 160, 6.2, 52.9,1012.1,15,17,11,,,
11353,2018-03-21 10:41:00+01, 35669077133271345, AirParif6, 48.7089080811, 2.1488442421, 160, 6.1, 47.4,1012,16,18,11,,,
11354,2018-03-21 10:43:00+01, 35669077133271345, AirParif6, 48.7089195251, 2.14886426926, 160, 5.8, 48.3,1012.2,17,20,11,,,
11360,2018-03-21 10:44:00+01, 35669077133271345, AirParif6, 48.7088661194, 2.14882159233, 161, 5.6, 49.9,1012.1,13,15,10,,,
11368,2018-03-21 10:46:00+01, 35669077133271345, AirParif6, 48.7088813782, 2.14883828163, 164, 5.3, 49.6,1012.1,13,14,8,,,
11375,2018-03-21 10:48:00+01, 35669077133271345, AirParif6, 48.70885849, 2.14886784554, 159, 5.1, 49.7,1012.2,16,18,10,,,
11380,2018-03-21 10:49:00+01, 35669077133271345, AirParif6, 48.7088813782, 2.14881777763, 159, 5.3, 50.6,1012.1,15,19,11,,,
11389,2018-03-21 10:51:00+01, 35669077133271345, AirParif6, 48.7087593079, 2.1489405632, 146, 5.9, 51,1012.1,14,16,10,,,
11391,2018-03-21 10:53:00+01, 35669077133271345, AirParif6, 48.7088508606, 2.14895367622, 157, 6.1, 50,1012.1,13,15,9,,,
11401,2018-03-21 10:54:00+01, 35669077133271345, AirParif6, 48.7088394165, 2.14892148972, 163, 6, 50.2,1012,12,14,8,,,
11404,2018-03-21 10:56:00+01, 35669077133271345, AirParif6, 48.7088890076, 2.14890241623, 161, 5.7, 49.2,1012,9,11,6,,,
11408,2018-03-21 10:57:00+01, 35669077133271345, AirParif6, 48.708820343, 2.14895439148, 159, 5.4, 47.9,1011.9,8,11,6,,,
11415,2018-03-21 10:59:00+01, 35669077133271345, AirParif6, 48.708770752, 2.1489007473, 154, 5.3, 49.2,1011.9,9,11,6,,,
11422,2018-03-21 11:01:00+01, 35669077133271345, AirParif6, 48.7089538574, 2.14893531799, 176, 5.3, 49,1012,9,11,6,,,
11428,2018-03-21 11:03:00+01, 35669077133271345, AirParif6, 48.7089805603, 2.14891052246, 185, 5.8, 49.7,1012,11,14,7,,,
11435,2018-03-21 11:04:00+01, 35669077133271345, AirParif6, 48.7089347839, 2.14901423454, 177, 5.5, 48.9,1012,9,11,6,,,
11447,2018-03-21 11:06:00+01, 35669077133271345, AirParif6, 48.7087440491, 2.1490020752, 168, 5.6, 48.2,1012.1,8,9,6,,,
11448,2018-03-21 11:07:00+01, 35669077133271345, AirParif6, 48.7088661194, 2.14893341064, 171, 5.6, 48.1,1012,11,13,7,,,
11460,2018-03-21 11:09:00+01, 35669077133271345, AirParif6, 48.7089004517, 2.14892625809, 181, 6.3, 48.9,1011.9,12,15,7,,,
