Sep = ,
"Delimiter = ,"
AethLabs
Device ID = AE51-S0-114-0903
Application version = 2.2.4.0
Flow = 149 ml/min
Timebase = 60 s
Start date = 2018/06/19
Start time = 07:40:00
Original date format = yyyy/MM/dd
Original time format = hh:mm:ss
Flow units = ml/min
PCB temp units = deg C
Battery units = %
BC units = ng/m^3

Date,Time,Ref,Sen,ATN,Flow,PCB temp,Status,Battery,BC
2018/06/19,22:45:00,812139,732994,"10,253",149,50,0,41,846
2018/06/19,22:46:00,812040,732718,"10,279",149,50,0,42,971
2018/06/19,22:47:00,812027,732516,"10,305",149,50,0,42,990
2018/06/19,22:48:00,811811,732186,"10,323",149,50,0,43,704
2018/06/19,22:49:00,811733,731951,"10,346",149,50,0,41,857
2018/06/19,22:50:00,811691,731706,"10,374",149,50,0,41,1079
2018/06/19,22:51:00,811622,731469,"10,398",149,50,0,42,911
2018/06/19,22:52:00,811594,731260,"10,423",149,50,0,42,958
2018/06/19,22:53:00,811449,730988,"10,442",149,51,0,42,737
2018/06/19,22:54:00,811428,730800,"10,466",149,51,0,43,882
2018/06/19,22:55:00,811257,730487,"10,487",150,51,0,41,824
2018/06/19,22:56:00,811142,730232,"10,508",149,51,0,41,791
2018/06/19,22:57:00,811133,730043,"10,533",150,51,0,42,938
2018/06/19,22:58:00,811158,729885,"10,558",150,51,0,42,936
2018/06/19,22:59:00,811043,729617,"10,580",149,51,0,43,859
2018/06/19,23:00:00,810995,729392,"10,605",150,51,0,46,944
2018/06/19,23:01:00,810820,729100,"10,624",149,51,0,46,704
2018/06/19,23:02:00,810816,728914,"10,649",150,51,0,47,947
2018/06/19,23:03:00,810854,728778,"10,672",149,51,0,47,890
2018/06/19,23:04:00,810789,728561,"10,694",149,51,0,48,830
2018/06/19,23:05:00,810769,728379,"10,716",149,51,0,48,858
2018/06/19,23:06:00,810586,728099,"10,732",149,51,0,46,605
2018/06/19,23:07:00,810614,727955,"10,755",149,51,0,46,886
2018/06/19,23:08:00,810660,727828,"10,778",149,51,0,47,881
2018/06/19,23:09:00,810442,727505,"10,796",149,51,0,47,667
2018/06/19,23:10:00,810472,727371,"10,818",149,51,0,48,843
2018/06/19,23:11:00,810356,727139,"10,836",149,51,0,46,670
2018/06/19,23:12:00,810351,726980,"10,857",149,51,0,46,810
2018/06/19,23:13:00,810402,726859,"10,880",149,51,0,47,874
2018/06/19,23:14:00,810329,726663,"10,898",149,51,0,47,685
2018/06/19,23:15:00,810257,726457,"10,917",149,51,0,48,742
2018/06/19,23:16:00,810189,726246,"10,938",149,51,0,48,787
2018/06/19,23:17:00,810131,726067,"10,955",149,51,0,46,667
2018/06/19,23:18:00,810043,725840,"10,976",149,51,0,46,778
2018/06/19,23:19:00,810130,725742,"11,000",149,51,0,47,924
2018/06/19,23:20:00,810141,725594,"11,022",149,51,0,47,829
2018/06/19,23:21:00,809998,725342,"11,039",149,51,0,48,651
2018/06/19,23:22:00,810038,725230,"11,059",149,51,0,51,777
2018/06/19,23:23:00,809965,725019,"11,079",149,51,0,51,766
2018/06/19,23:24:00,809932,724838,"11,100",149,51,0,52,796
2018/06/19,23:25:00,809985,724730,"11,122",149,51,0,52,817
2018/06/19,23:26:00,809854,724507,"11,136",149,51,0,53,557
2018/06/19,23:27:00,809933,724399,"11,161",149,51,0,53,940
2018/06/19,23:28:00,809788,724150,"11,177",149,51,0,51,628
2018/06/19,23:29:00,809733,723969,"11,196",149,52,0,51,694
2018/06/19,23:30:00,809717,723803,"11,217",149,52,0,52,799
2018/06/19,23:31:00,809660,723617,"11,235",149,52,0,52,711
2018/06/19,23:32:00,809798,723583,"11,257",149,52,0,53,829
2018/06/19,23:33:00,809732,723407,"11,273",149,52,0,53,617
2018/06/19,23:34:00,809775,723265,"11,298",149,52,0,51,951
2018/06/19,23:35:00,809697,723071,"11,315",149,52,0,52,655
2018/06/19,23:36:00,809657,722890,"11,335",149,52,0,52,766
2018/06/19,23:37:00,809695,722780,"11,355",149,52,0,53,759
2018/06/19,23:38:00,809601,722589,"11,370",149,52,0,53,565
2018/06/19,23:39:00,809542,722394,"11,390",149,52,0,51,751
2018/06/19,23:40:00,809707,722366,"11,414",149,52,0,51,925
2018/06/19,23:41:00,809571,722110,"11,433",149,52,0,52,711
2018/06/19,23:42:00,809531,721960,"11,449",149,52,0,52,604
2018/06/19,23:43:00,809610,721862,"11,472",149,52,0,53,889
2018/06/19,23:44:00,809495,721660,"11,486",149,52,0,53,525
2018/06/19,23:45:00,809463,721483,"11,506",149,52,0,56,784
2018/06/19,23:46:00,809534,721393,"11,527",149,52,0,57,810
2018/06/19,23:47:00,809456,721207,"11,544",149,52,0,57,616
2018/06/19,23:48:00,809427,721027,"11,565",149,52,0,58,815
2018/06/19,23:49:00,809435,720895,"11,584",149,52,0,58,736
2018/06/19,23:50:00,809477,720800,"11,603",149,52,0,56,700
2018/06/19,23:51:00,809469,720643,"11,623",149,52,0,56,793
2018/06/19,23:52:00,809526,720535,"11,645",149,52,0,57,840
2018/06/19,23:53:00,809473,720352,"11,664",149,52,0,57,719
2018/06/19,23:54:00,809412,720178,"11,681",149,51,0,58,634
2018/06/19,23:55:00,809502,720101,"11,703",149,52,0,58,831
2018/06/19,23:56:00,809351,719860,"11,718",149,52,0,56,565
2018/06/19,23:57:00,809321,719688,"11,738",149,52,0,57,770
2018/06/19,23:58:00,809366,719589,"11,757",149,52,0,57,736
2018/06/19,23:59:00,809347,719428,"11,777",149,51,0,58,764
2018/06/20,00:00:00,809467,719362,"11,801",149,51,0,58,915
2018/06/20,00:01:00,809326,719136,"11,815",149,51,0,56,534
2018/06/20,00:02:00,809292,718961,"11,835",149,51,0,56,768
2018/06/20,00:03:00,809278,718819,"11,853",149,51,0,57,687
2018/06/20,00:04:00,809427,718793,"11,875",149,51,0,57,840
2018/06/20,00:05:00,809352,718601,"11,893",149,51,0,58,665
2018/06/20,00:06:00,809434,718511,"11,915",149,51,0,58,864
2018/06/20,00:07:00,809262,718257,"11,930",149,51,0,61,538
2018/06/20,00:08:00,809288,718126,"11,951",149,51,0,62,818
2018/06/20,00:09:00,809304,718014,"11,969",149,51,0,62,670
2018/06/20,00:10:00,809411,717944,"11,992",149,51,0,63,876
2018/06/20,00:11:00,809321,717747,"12,008",149,51,0,63,622
2018/06/20,00:12:00,809475,717738,"12,028",149,51,0,61,773
2018/06/20,00:13:00,809339,717510,"12,043",149,51,0,62,571
2018/06/20,00:14:00,809308,717346,"12,062",149,51,0,62,725
2018/06/20,00:15:00,809324,717211,"12,083",149,51,0,63,793
2018/06/20,00:16:00,809345,717106,"12,100",149,51,0,63,657
2018/06/20,00:17:00,809365,716995,"12,118",149,51,0,63,684
2018/06/20,00:18:00,809204,716735,"12,134",149,51,0,61,624
2018/06/20,00:19:00,809236,716638,"12,152",149,51,0,62,667
2018/06/20,00:20:00,809287,716523,"12,174",149,51,0,62,852
2018/06/20,00:21:00,809313,716419,"12,192",149,51,0,63,676
2018/06/20,00:22:00,809258,716261,"12,207",149,51,0,63,582
2018/06/20,00:23:00,809307,716133,"12,231",149,51,0,61,912
2018/06/20,00:24:00,809366,716052,"12,250",149,51,0,62,709
2018/06/20,00:25:00,809251,715834,"12,266",149,51,0,62,619
2018/06/20,00:26:00,809338,715764,"12,287",149,51,0,63,783
2018/06/20,00:27:00,809214,715542,"12,302",149,51,0,63,598
2018/06/20,00:28:00,809276,715444,"12,324",149,51,0,63,814
2018/06/20,00:29:00,809231,715286,"12,340",149,51,0,66,630
2018/06/20,00:30:00,809260,715166,"12,361",149,51,0,67,776
2018/06/20,00:31:00,809246,715037,"12,377",149,51,0,67,622
2018/06/20,00:32:00,809226,714881,"12,396",149,51,0,68,738
2018/06/20,00:33:00,809277,714796,"12,414",149,51,0,68,694
2018/06/20,00:34:00,809204,714595,"12,434",149,51,0,66,728
2018/06/20,00:35:00,809248,714487,"12,454",149,51,0,67,783
2018/06/20,00:36:00,809292,714392,"12,473",149,51,0,67,714
2018/06/20,00:37:00,809190,714193,"12,488",149,51,0,68,582
2018/06/20,00:38:00,809224,714085,"12,507",149,51,0,68,737
2018/06/20,00:39:00,809243,713968,"12,526",149,51,0,69,714
2018/06/20,00:40:00,809166,713781,"12,543",149,51,0,67,636
2018/06/20,00:41:00,809297,713743,"12,564",149,51,0,67,820
2018/06/20,00:42:00,809248,713583,"12,581",149,51,0,67,624
2018/06/20,00:43:00,809175,713394,"12,598",149,51,0,68,666
2018/06/20,00:44:00,809208,713280,"12,618",149,51,0,68,765
2018/06/20,00:45:00,809200,713147,"12,636",149,51,0,66,673
2018/06/20,00:46:00,809343,713112,"12,658",149,51,0,67,861
2018/06/20,00:47:00,809195,712880,"12,673",149,51,0,67,543
2018/06/20,00:48:00,809272,712789,"12,695",149,51,0,68,849
2018/06/20,00:49:00,809199,712606,"12,712",149,51,0,68,635
2018/06/20,00:50:00,809164,712444,"12,730",149,51,0,71,702
2018/06/20,00:51:00,809297,712392,"12,754",149,51,0,72,905
2018/06/20,00:52:00,809134,712143,"12,769",149,51,0,72,565
2018/06/20,00:53:00,809177,712050,"12,787",149,50,0,73,700
2018/06/20,00:54:00,809270,711972,"12,809",149,50,0,73,856
2018/06/20,00:55:00,809268,711846,"12,827",149,50,0,74,665
2018/06/20,00:56:00,809353,711765,"12,849",149,50,0,72,834
2018/06/20,00:57:00,809275,711576,"12,866",149,50,0,72,645
2018/06/20,00:58:00,809303,711450,"12,887",149,50,0,72,807
2018/06/20,00:59:00,809222,711268,"12,902",149,50,0,73,594
2018/06/20,01:00:00,809156,711081,"12,921",149,50,0,73,691
2018/06/20,01:01:00,809279,711022,"12,944",149,50,0,71,896
2018/06/20,01:02:00,809187,710810,"12,962",149,50,0,72,703
2018/06/20,01:03:00,809233,710706,"12,983",149,50,0,72,774
2018/06/20,01:04:00,809163,710530,"12,999",149,50,0,73,614
2018/06/20,01:05:00,809297,710476,"13,023",149,50,0,73,921
2018/06/20,01:06:00,809250,710290,"13,043",149,50,0,74,777
2018/06/20,01:07:00,809178,710115,"13,059",149,50,0,72,600
2018/06/20,01:08:00,809263,710027,"13,082",149,50,0,72,873
2018/06/20,01:09:00,809126,709800,"13,097",149,50,0,73,574
2018/06/20,01:10:00,809189,709696,"13,120",149,50,0,73,855
2018/06/20,01:11:00,809220,709595,"13,138",149,50,0,74,689
2018/06/20,01:12:00,809312,709513,"13,161",149,50,0,77,874
2018/06/20,01:13:00,809147,709257,"13,176",149,50,0,77,598
2018/06/20,01:14:00,809226,709163,"13,199",149,50,0,78,877
2018/06/20,01:15:00,809219,709023,"13,218",149,50,0,78,720
2018/06/20,01:16:00,809340,708974,"13,240",149,50,0,78,833
2018/06/20,01:17:00,809310,708803,"13,260",149,50,0,76,778
2018/06/20,01:18:00,809237,708622,"13,277",149,50,0,77,630
2018/06/20,01:19:00,809322,708527,"13,301",149,50,0,77,911
2018/06/20,01:20:00,809228,708320,"13,318",149,50,0,78,671
2018/06/20,01:21:00,809244,708178,"13,341",149,50,0,78,840
2018/06/20,01:22:00,809237,708031,"13,360",149,50,0,79,758
2018/06/20,01:23:00,809126,707777,"13,383",149,50,0,77,845
2018/06/20,01:24:00,809196,707693,"13,403",149,50,0,77,782
2018/06/20,01:25:00,809088,707477,"13,420",149,50,0,78,655
2018/06/20,01:26:00,809273,707470,"13,444",149,50,0,78,909
2018/06/20,01:27:00,809300,707345,"13,465",149,50,0,79,801
2018/06/20,01:28:00,809105,707054,"13,482",149,50,0,76,650
2018/06/20,01:29:00,809200,706980,"13,504",149,50,0,77,847
2018/06/20,01:30:00,809246,706876,"13,525",149,50,0,77,778
2018/06/20,01:31:00,809233,706708,"13,547",149,50,0,78,845
2018/06/20,01:32:00,809266,706591,"13,568",149,50,0,78,787
2018/06/20,01:33:00,809172,706387,"13,585",149,50,0,79,658
2018/06/20,01:34:00,809186,706238,"13,608",149,50,0,82,870
2018/06/20,01:35:00,809280,706163,"13,630",149,50,0,82,848
2018/06/20,01:36:00,809202,705963,"13,649",149,50,0,83,712
2018/06/20,01:37:00,809299,705887,"13,671",149,50,0,83,867
2018/06/20,01:38:00,809257,705706,"13,692",149,50,0,84,780
2018/06/20,01:39:00,809154,705496,"13,709",149,49,0,82,649
2018/06/20,01:40:00,809290,705450,"13,732",149,49,0,82,889
2018/06/20,01:41:00,809372,705361,"13,755",149,49,0,83,867
2018/06/20,01:42:00,809326,705181,"13,775",149,49,0,83,756
2018/06/20,01:43:00,809145,704911,"13,791",149,49,0,84,607
2018/06/20,01:44:00,809237,704811,"13,816",149,49,0,82,974
2018/06/20,01:45:00,809296,704713,"13,837",149,49,0,82,808
2018/06/20,01:46:00,809171,704476,"13,856",149,49,0,83,693
2018/06/20,01:47:00,809296,704420,"13,879",149,49,0,83,892
2018/06/20,01:48:00,809313,704278,"13,901",149,49,0,83,849
2018/06/20,01:49:00,809271,704110,"13,920",149,49,0,84,712
2018/06/20,01:50:00,809243,703943,"13,940",149,49,0,82,772
2018/06/20,01:51:00,809237,703789,"13,961",149,49,0,82,806
2018/06/20,01:52:00,809271,703662,"13,984",149,49,0,83,848
2018/06/20,01:53:00,809270,703496,"14,007",149,49,0,83,895
2018/06/20,01:54:00,809310,703384,"14,028",149,49,0,84,795
2018/06/20,01:55:00,809326,703244,"14,050",149,49,0,87,834
2018/06/20,01:56:00,809267,703040,"14,072",149,49,0,87,828
2018/06/20,01:57:00,809300,702924,"14,092",149,49,0,88,784
2018/06/20,01:58:00,809203,702702,"14,112",149,49,0,88,747
2018/06/20,01:59:00,809294,702631,"14,133",149,49,0,89,814
2018/06/20,02:00:00,809183,702390,"14,154",149,49,0,87,785
2018/06/20,02:01:00,809324,702324,"14,180",149,49,0,87,1022
2018/06/20,02:02:00,809185,702073,"14,199",149,49,0,88,708
2018/06/20,02:03:00,809328,702015,"14,225",149,49,0,88,989
2018/06/20,02:04:00,809170,701758,"14,242",149,49,0,89,652
2018/06/20,02:05:00,809342,701722,"14,268",149,49,0,87,1006
2018/06/20,02:06:00,809222,701486,"14,287",149,49,0,87,717
2018/06/20,02:07:00,809357,701424,"14,313",149,49,0,88,973
2018/06/20,02:08:00,809286,701237,"14,331",149,49,0,88,682
2018/06/20,02:09:00,809324,701089,"14,356",149,49,0,88,984
2018/06/20,02:10:00,809326,700948,"14,377",149,49,0,89,776
2018/06/20,02:11:00,809339,700798,"14,400",149,49,0,87,877
2018/06/20,02:12:00,809275,700595,"14,421",149,49,0,87,803
2018/06/20,02:13:00,809428,700564,"14,444",149,49,0,88,889
2018/06/20,02:14:00,809321,700335,"14,464",149,49,0,88,742
2018/06/20,02:15:00,809217,700117,"14,482",149,49,0,89,697
2018/06/20,02:16:00,809259,699994,"14,505",149,49,0,92,868
2018/06/20,02:17:00,809449,699970,"14,532",149,49,0,92,1026
2018/06/20,02:18:00,809392,699782,"14,551",149,49,0,93,756
2018/06/20,02:19:00,809354,699602,"14,572",149,49,0,93,802
2018/06/20,02:20:00,809397,699466,"14,597",149,49,0,94,944
2018/06/20,02:21:00,809209,699193,"14,613",149,49,0,92,603
2018/06/20,02:22:00,809250,699069,"14,636",149,49,0,92,869
2018/06/20,02:23:00,809375,699008,"14,660",149,48,0,93,921
2018/06/20,02:24:00,809483,698929,"14,685",149,48,0,93,939
2018/06/20,02:25:00,809335,698677,"14,702",149,48,0,94,678
2018/06/20,02:26:00,809341,698515,"14,726",149,48,0,94,912
2018/06/20,02:27:00,809327,698358,"14,747",149,48,0,92,791
2018/06/20,02:28:00,809353,698224,"14,770",149,48,0,93,854
2018/06/20,02:29:00,809357,698083,"14,790",149,48,0,93,789
2018/06/20,02:30:00,809277,697876,"14,810",149,48,0,94,754
2018/06/20,02:31:00,809402,697808,"14,835",149,48,0,94,960
2018/06/20,02:32:00,809343,697606,"14,857",149,48,0,92,826
2018/06/20,02:33:00,809262,697397,"14,877",149,48,0,92,761
2018/06/20,02:34:00,809472,697399,"14,902",149,48,0,93,978
2018/06/20,02:35:00,809312,697140,"14,920",149,48,0,93,662
2018/06/20,02:36:00,809242,696933,"14,941",149,48,0,94,802
2018/06/20,02:37:00,809458,696926,"14,969",149,48,0,97,1056
2018/06/20,02:38:00,809408,696741,"14,989",149,48,0,97,777
2018/06/20,02:39:00,809344,696541,"15,010",149,48,0,98,793
2018/06/20,02:40:00,809334,696385,"15,031",149,48,0,98,807
2018/06/20,02:41:00,809440,696296,"15,057",149,48,0,99,986
2018/06/20,02:42:00,809461,696175,"15,077",149,48,0,97,761
2018/06/20,02:43:00,809280,695882,"15,096",149,48,0,97,752
2018/06/20,02:44:00,809449,695852,"15,122",149,48,0,98,960
2018/06/20,02:45:00,809393,695662,"15,142",149,48,0,98,777
2018/06/20,02:46:00,809420,695537,"15,163",149,48,0,99,812
2018/06/20,02:47:00,809257,695252,"15,184",149,48,0,99,795
2018/06/20,02:48:00,809328,695154,"15,207",149,48,0,97,872
2018/06/20,02:49:00,809476,695104,"15,233",149,48,0,98,971
2018/06/20,02:50:00,809428,694919,"15,253",149,48,0,98,789
2018/06/20,02:51:00,809392,694740,"15,275",149,48,0,99,813
2018/06/20,02:52:00,809446,694611,"15,300",149,48,0,99,962
2018/06/20,02:53:00,809381,694426,"15,318",149,48,0,97,709
2018/06/20,02:54:00,809390,694281,"15,340",149,48,0,98,838
2018/06/20,02:55:00,809464,694176,"15,365",149,48,0,98,925
2018/06/20,02:56:00,809513,694070,"15,386",149,48,0,99,813
2018/06/20,02:57:00,809417,693850,"15,406",149,48,0,99,756
2018/06/20,02:58:00,809512,693753,"15,432",149,48,0,100,980
2018/06/20,02:59:00,809437,693545,"15,452",149,47,0,100,790
2018/06/20,03:00:00,809533,693452,"15,478",149,47,0,100,963
2018/06/20,03:01:00,809500,693271,"15,500",149,47,0,100,840
2018/06/20,03:02:00,809466,693100,"15,520",149,47,0,100,780
2018/06/20,03:03:00,809468,692949,"15,542",149,47,0,100,840
2018/06/20,03:04:00,809496,692801,"15,567",149,47,0,100,946
2018/06/20,03:05:00,809419,692598,"15,587",149,47,0,100,755
2018/06/20,03:06:00,809452,692474,"15,609",149,47,0,100,838
2018/06/20,03:07:00,809580,692425,"15,632",149,47,0,100,873
2018/06/20,03:08:00,809400,692141,"15,650",149,47,0,100,716
2018/06/20,03:09:00,809410,691995,"15,673",149,47,0,100,851
2018/06/20,03:10:00,809433,691861,"15,695",149,47,0,100,847
2018/06/20,03:11:00,809504,691752,"15,719",149,47,0,100,935
2018/06/20,03:12:00,809524,691604,"15,743",149,47,0,100,910
2018/06/20,03:13:00,809446,691394,"15,764",149,47,0,100,790
2018/06/20,03:14:00,809472,691260,"15,787",149,47,0,100,861
2018/06/20,03:15:00,809412,691077,"15,806",149,47,0,100,727
2018/06/20,03:16:00,809454,690960,"15,828",149,47,0,100,843
2018/06/20,03:17:00,809514,690828,"15,854",149,47,0,100,1011
2018/06/20,03:18:00,809549,690696,"15,878",149,47,0,100,893
2018/06/20,03:19:00,809552,690536,"15,901",149,47,0,100,897
2018/06/20,03:20:00,809541,690367,"15,924",149,47,0,100,881
2018/06/20,03:21:00,809579,690221,"15,950",149,47,0,100,985
2018/06/20,03:22:00,809523,690017,"15,973",149,47,0,100,863
2018/06/20,03:23:00,809425,689786,"15,994",149,47,0,100,815
2018/06/20,03:24:00,809577,689731,"16,021",149,47,0,100,1020
2018/06/20,03:25:00,809601,689561,"16,049",149,47,0,100,1053
2018/06/20,03:26:00,809562,689365,"16,072",149,47,0,100,900
2018/06/20,03:27:00,809555,689201,"16,095",149,47,0,100,874
2018/06/20,03:28:00,809556,689036,"16,119",149,47,0,100,917
2018/06/20,03:29:00,809501,688816,"16,144",149,47,0,100,958
2018/06/20,03:30:00,809501,688637,"16,170",149,46,0,100,991
2018/06/20,03:31:00,809500,688474,"16,194",149,46,0,100,898
2018/06/20,03:32:00,809530,688325,"16,219",149,46,0,100,966
2018/06/20,03:33:00,809589,688200,"16,245",149,46,0,100,970
2018/06/20,03:34:00,809595,688028,"16,270",149,46,0,100,981
2018/06/20,03:35:00,809649,687887,"16,298",149,46,0,100,1036
2018/06/20,03:36:00,809608,687678,"16,323",149,46,0,100,965
2018/06/20,03:37:00,809534,687460,"16,346",149,46,0,100,860
2018/06/20,03:38:00,809577,687306,"16,373",149,46,0,100,1057
2018/06/20,03:39:00,809723,687238,"16,401",149,46,0,100,1065
2018/06/20,03:40:00,809780,687113,"16,426",149,46,0,100,962
2018/06/20,03:41:00,809765,686945,"16,449",149,46,0,100,862
2018/06/20,03:42:00,809921,686881,"16,478",149,46,0,100,1089
2018/06/20,03:43:00,809894,686700,"16,501",149,46,0,100,878
2018/06/20,03:44:00,809863,686517,"16,523",149,46,0,100,870
2018/06/20,03:45:00,810055,686472,"16,554",149,46,0,100,1154
2018/06/20,03:46:00,810096,686339,"16,578",149,46,0,100,932
2018/06/20,03:47:00,810029,686119,"16,602",149,46,0,100,907
2018/06/20,03:48:00,810063,685980,"16,626",149,45,0,100,932
2018/06/20,03:49:00,810271,685957,"16,655",149,45,0,100,1107
2018/06/20,03:50:00,810292,685805,"16,680",149,45,0,100,944
2018/06/20,03:51:00,810227,685594,"16,703",149,45,0,100,867
2018/06/20,03:52:00,810418,685554,"16,732",149,45,0,100,1121
2018/06/20,03:53:00,810407,685374,"16,757",149,45,0,100,949
2018/06/20,03:54:00,810488,685269,"16,783",149,45,0,100,965
2018/06/20,03:55:00,810359,685013,"16,804",149,45,0,100,818
2018/06/20,03:56:00,810425,684885,"16,831",149,45,0,100,1023
2018/06/20,03:57:00,810528,684793,"16,857",149,45,0,100,997
2018/06/20,03:58:00,810643,684698,"16,885",149,45,0,100,1070
2018/06/20,03:59:00,810554,684471,"16,907",149,45,0,100,845
2018/06/20,04:00:00,810615,684338,"16,934",149,44,0,100,1028
2018/06/20,04:01:00,810615,684154,"16,961",149,44,0,100,1025
2018/06/20,04:02:00,810649,684004,"16,987",149,44,0,100,996
2018/06/20,04:03:00,810775,683932,"17,013",149,44,0,100,994
2018/06/20,04:04:00,810754,683742,"17,038",149,44,0,100,960
2018/06/20,04:05:00,810769,683579,"17,064",149,44,0,100,979
2018/06/20,04:06:00,810781,683397,"17,092",149,44,0,100,1072
2018/06/20,04:07:00,810787,683231,"17,117",149,44,0,100,954
2018/06/20,04:08:00,810843,683096,"17,144",149,44,0,100,1017
2018/06/20,04:09:00,810906,682961,"17,171",149,44,0,100,1050
2018/06/20,04:10:00,810924,682793,"17,198",149,44,0,100,1022
2018/06/20,04:11:00,811018,682695,"17,224",149,44,0,100,989
2018/06/20,04:12:00,810886,682418,"17,249",149,44,0,100,927
2018/06/20,04:13:00,811017,682330,"17,278",149,44,0,100,1107
2018/06/20,04:14:00,811010,682147,"17,304",149,44,0,100,990
2018/06/20,04:15:00,811014,681986,"17,328",149,43,0,100,919
2018/06/20,04:16:00,811052,681831,"17,355",149,43,0,100,1045
2018/06/20,04:17:00,811196,681770,"17,382",149,43,0,100,1018
2018/06/20,04:18:00,811144,681544,"17,408",149,43,0,100,1020
2018/06/20,04:19:00,811186,681401,"17,435",149,43,0,100,997
2018/06/20,04:20:00,811119,681177,"17,459",149,43,0,100,938
2018/06/20,04:21:00,811278,681103,"17,490",149,43,0,100,1161
2018/06/20,04:22:00,811155,680847,"17,512",149,43,0,100,855
2018/06/20,04:23:00,811287,680758,"17,541",149,43,0,100,1119
2018/06/20,04:24:00,811278,680575,"17,567",149,43,0,100,983
2018/06/20,04:25:00,811272,680401,"17,592",149,43,0,100,947
2018/06/20,04:26:00,811402,680292,"17,624",149,43,0,100,1222
2018/06/20,04:27:00,811297,680046,"17,647",149,43,0,100,885
2018/06/20,04:28:00,811437,679951,"17,679",149,43,0,100,1190
2018/06/20,04:29:00,811305,679687,"17,701",149,43,0,100,860
2018/06/20,04:30:00,811373,679543,"17,731",149,43,0,100,1127
2018/06/20,04:31:00,811410,679383,"17,759",149,42,0,100,1072
2018/06/20,04:32:00,811325,679137,"17,785",149,42,0,100,981
2018/06/20,04:33:00,811416,679014,"17,814",149,42,0,100,1118
2018/06/20,04:34:00,811492,678877,"17,843",149,42,0,100,1126
2018/06/20,04:35:00,811501,678706,"17,870",149,42,0,100,1003
2018/06/20,04:36:00,811528,678536,"17,898",149,42,0,100,1082
2018/06/20,04:37:00,811590,678384,"17,928",149,42,0,100,1145
2018/06/20,04:38:00,811563,678181,"17,955",149,42,0,100,1014
2018/06/20,04:39:00,811480,677937,"17,981",149,42,0,100,982
2018/06/20,04:40:00,811575,677806,"18,012",149,42,0,100,1183
2018/06/20,04:41:00,811514,677577,"18,038",149,42,0,100,1002
2018/06/20,04:42:00,811713,677517,"18,071",149,42,0,100,1272
2018/06/20,04:43:00,811543,677205,"18,096",149,42,0,100,957
2018/06/20,04:44:00,811671,677089,"18,129",149,42,0,100,1254
2018/06/20,04:45:00,811618,676861,"18,156",149,42,0,100,1035
2018/06/20,04:46:00,811647,676693,"18,185",149,42,0,100,1083
2018/06/20,04:47:00,811705,676537,"18,215",149,42,0,100,1151
2018/06/20,04:48:00,811624,676299,"18,240",149,42,0,100,961
2018/06/20,04:49:00,811656,676131,"18,269",149,42,0,100,1097
2018/06/20,04:50:00,811805,676030,"18,302",149,42,0,100,1269
2018/06/20,04:51:00,811699,675767,"18,328",149,42,0,100,986
2018/06/20,04:52:00,811758,675608,"18,359",149,42,0,100,1174
2018/06/20,04:53:00,811727,675400,"18,386",149,42,0,100,1028
2018/06/20,04:54:00,811803,675262,"18,416",149,42,0,100,1136
2018/06/20,04:55:00,811799,675058,"18,445",149,42,0,100,1133
2018/06/20,04:56:00,811765,674850,"18,472",149,42,0,100,1015
2018/06/20,04:57:00,811741,674633,"18,501",149,42,0,100,1113
2018/06/20,04:58:00,811810,674485,"18,532",149,42,0,100,1160
2018/06/20,04:59:00,811798,674280,"18,561",149,42,0,100,1102
2018/06/20,05:00:00,811915,674171,"18,591",149,42,0,100,1166
2018/06/20,05:01:00,811864,673943,"18,619",149,42,0,100,1050
2018/06/20,05:02:00,811813,673711,"18,647",149,42,0,100,1073
2018/06/20,05:03:00,811802,673507,"18,676",148,41,0,100,1110
2018/06/20,05:04:00,818775,678947,"18,727",149,41,0,100,1937
2018/06/20,05:05:00,819403,679243,"18,760",149,38,0,100,1261
2018/06/20,05:06:00,819698,679226,"18,798",149,36,0,100,1468
2018/06/20,05:07:00,819975,679161,"18,842",149,36,0,100,1653
2018/06/20,05:08:00,820300,679137,"18,885",149,35,0,100,1645
2018/06/20,05:09:00,820543,679045,"18,928",149,34,0,100,1646
2018/06/20,05:10:00,820778,678937,"18,972",149,34,0,100,1698
2018/06/20,05:11:00,820916,678756,"19,016",149,34,0,100,1657
2018/06/20,05:12:00,821101,678614,"19,059",149,33,0,100,1657
2018/06/20,05:13:00,821334,678518,"19,102",149,33,0,100,1621
2018/06/20,05:14:00,821523,678392,"19,143",149,33,0,100,1585
2018/06/20,05:15:00,821666,678219,"19,186",149,33,0,100,1636
2018/06/20,05:16:00,821879,678114,"19,228",149,33,0,100,1578
2018/06/20,05:17:00,821959,677894,"19,270",149,32,0,100,1608
2018/06/20,05:18:00,822100,677724,"19,312",149,32,0,100,1610
2018/06/20,05:19:00,822235,677556,"19,353",149,32,0,100,1571
2018/06/20,05:20:00,822392,677416,"19,393",149,32,0,100,1516
2018/06/20,05:21:00,822527,677261,"19,432",149,32,0,100,1498
2018/06/20,05:22:00,822650,677091,"19,473",149,32,0,100,1527
2018/06/20,05:23:00,822704,676877,"19,511",149,32,0,100,1455
2018/06/20,05:24:00,822823,676717,"19,549",149,32,0,100,1453
2018/06/20,05:25:00,822858,676489,"19,587",149,31,0,100,1447
2018/06/20,05:26:00,822986,676340,"19,624",149,31,0,100,1433
2018/06/20,05:27:00,823042,676125,"19,663",149,31,0,100,1471
